,Name,Price,Reviews,Screen_size
133,"Core i5+8gb+256gb+12.5'' Refurbished Hp Elitebook 820 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 12.5"" Notebook Laptop Computer Laptops","KSh 19,499",0,12.5
134,Touchscreen x360 Lenovo ThinkPad 11e Laptop Laptop | Intel pentium 6th gen | 4GB RAM | 256GB SSD | 11.6 Inch Refurbished Lenovo Laptops Notebook Computer,"KSh 14,599",0,11.6
135,"Free Mouse i5+8GB+256GBRefurbished Lenovo Laptop Lenovo Thinkpad X250 Core i5 8GB+256GB+12.5"" Windows 11 12.5"" FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty Notebook laptops","KSh 18,599",0,12.5
136,"DELL Latitude 3310 2 in 1, Intel Core i5 8th generation, 8GB RAM 256GB SSD Windows 11 pro, Quad Core, 13.3 inches FHD Touchscreen Refurbished laptop","KSh 38,999",0,13.3
137,"LENOVO YOGA 11E 4GB RAM 128GB SSD 2 IN 1 TOUCHSCREEN X360 LAPTOP REFURBISHED LAPTOP , BLACK , 12"" INCH , INSTALLED WINDOWS 10 PRO AND FREE MOUSE","KSh 11,999",0,12.0
138,"HP EliteBook 1030 G7 x360 Core i5 10th generation, 8GB RAM 256GB SSD 13.3 FHD Display Touchscreen, Quad core 2 in 1 Notebook pc +Bag Refurbished laptop","KSh 53,999",0,
139,HP SPECTRE X360 2-IN-1 LAPTOP CORE ULTRA 7 16GB RAM 1TB WINDOWS 11 15TH GENERATION 14 NCH DISPLAY,"KSh 189,999",0,
140,Hp Refurbished Probook 11 G4 EE X360 Touchscreen Laptop Core i5 8gb Ram 128gb SSD 8th Generation 12.5 Inch Screen in Size With Windows and Office Installed,"KSh 18,999",0,12.5
141,HP laptop ya 🎄 best Processor Intel ® Core ™ i5..2.65ghz 8GB RAM 500gb HDD Display LED Windows 10 pro Wifi and Bluetooth VGA and HDMI ports Battery life 3 to 4 hrs Original adapter,"KSh 19,775",0,
142,"Refurbished HP Laptop Pro X2 612 G1 2 in1 Core i5 4th Generation 8gb 256gb Touchscreen 12.5"" Inch Screen Size with Windows 10 and Office Installed Detachable","KSh 16,999",0,12.5
143,Touchscreen Refurbished Lenovo Thinkpad Yoga 11E X360 2 IN 1 Laptop Intel Celeron 4gb Ram 500gb HDD 11.6''inch Refurbished Laptop Computer Notebook,"KSh 13,949",0,11.6
144,"Dell Latitude 7490 Elite Laptop: Intel Core i5 8th Gen, 16GB RAM, 512GB SSD, Backlit Keyboard, and Face Recognition – 6-Month Warranty","KSh 35,000",2,
145,DEAL TOUCHSCREEN Refurbished Lenovo mt 1015 Core i7 4th gen 3.40ghz 8gb Ram 256gb ssd 24inch Refurbished Laptops All in One Laptops Computers,"KSh 34,999",0,24.0
146,Hp Refurbished Elitebook 830g5 Core i5 7th Generation 8gb Ram 256gb ssd silver in Color 14inch Screen Size With both Windows and Office Installed Ultra Slim Laptoper in Lo,"KSh 27,999",0,14.0
147,BRAND NEW 15s Laptop PC Intel Core i5 1235U 12th Generation CPU 8GB DDR4 RAM 256GB SSD Intel Iris Xe 15.6 Inch Full HD Windows 11 Home Natural Silver,"KSh 68,999",0,15.6
148,Dell Latitude 3310 X360 Intel Core i5 8th Gen 8GB RAM 256GB SSD 2 - in - 1 Convertible 13.3 Inches Full HD Touchscreen 1.6GHz up to 3.9GHz Quad Core Windows 11 Pro Ultra Slim Refurbished Laptop,"KSh 36,000",0,13.3
149,FREE MOUSE HP EliteBook 1040 G6 X360 Core i7 16GB RAM 512GB SSD 8th Generation 14 inches Full HD Touchscreen 1.8GHz up to 4.4GHz Quad Core Processor 2in1 Convertible Ultra Slim Refurbished Laptop,"KSh 55,000",0,14.0
150,"Core i5+8gb+256gb+14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14"" Backlit Keyboard Notebook Laptop Computer Windows 11 Office","KSh 19,699",0,14.0
151,Brand NEW Lenovo Ideapad 1 | Celeron N4020 | 8GB RAM | 256GB SSD | 14'' Inch HD display School & Business Laptop Computer | Notebook | Windows 10 New Laptops Lenovo Laptop Computers,"KSh 31,999",41,14.0
152,Apple MacBook Pro 13 2017 Core i7 16GB RAM 256GB SSD 13.3 Inch Retina Display 2.8GHz Dual Core A1708 MacOS Refurbished Laptop,"KSh 62,999",0,13.3
153,HP ProBook X360 11 G2 EE Core i5 7th Gen 8GB RAM 256GB SSD 11.6 Inches HD Touchscreen 1.2GHz up to 3.2GHz Dual Core Processor Windows 10 Pro 2 in 1 Convertible Slim Refurbished Laptop + Free Bag,"KSh 22,000",0,11.6
154,Touchscreen 2 in 1 laptop Refurbished Lenovo Thinkpad Yoga 11E Intel Celeron 5th Gen 4GB RAM 128GB SSD 11.6''inch Refurbished LaptopComputer Notebook,"KSh 13,199",0,11.6
155,Refurbished Dell Latitude E7450 Intel Core i5 4th Generation 8GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 17,499",0,14.0
156,HP OMEN Gaming Laptop intel core i9-13th Gen 16GB 1TB NVIDIA RTX 3060 GRAPHICS,"KSh 225,000",0,
157,Lenovo ThinkPad Yoga 11e X360 8GB RAM 128GB SSD Intel Celeron 5TH Generation 1.1 GHz up to 3.0GHz Quad Core Processor 11.6 inches 2 -in -1 Convertible Windows 10 Pro Refurbished Laptop + Stylus Pen,"KSh 15,500",0,11.6
158,FREE MOUSE HP EliteBook 745 G6 AMD Ryzen 5 PRO 3500U 16GB RAM 256GB SSD 14 Inches Full HD Touchscreen + 2GB AMD Radeon Graphics 2.1GHz Quad Core Windows 10 Pro Utra Slim Refurbished Laptop -,"KSh 35,000",0,14.0
159,HP Probook 430 G5 Core I3 7th Generation 8GB Ram 256GB SSD Refurbished 14 Inch Screen Size Ultra Slim Laptop With Windows and Office Installed and 6 Months Warranty,"KSh 17,299",0,14.0
160,HP EliteBook 830 G6 X360 Core I5 16GB RAM 512GB SSD 8th Generation 13.3 inches Full HD Touchscreen 2 in 1 Convertible 1.6GHz up to 3.9GHz Quad Core Processor Ultra Slim Refurbished Laptop,"KSh 47,000",0,13.3
161,"HP EliteBook 830 G6 X360 core i5 16GB RAM 512GB SSD 8th generation, 13.3 Inches FHD Display Touchscreen, Windows 11 pro Quad Core 2 IN 1 Laptop +Bag","KSh 48,000",0,13.3
162,"Free Mouse Hp Elitebook x2 1012 G2 Detachable 2 in 1 8GB 256GB 6th Gen FHD 12.5"" Non-touch - Refurbished Business Student Laptop - Office 2021 Windows 11 Notebook Silver","KSh 17,899",0,12.5
163,Infinix Laptop X2 Core i5 Windows 11 USBC+USB3.0+HDMI+SD Card+3.5mm Headset 8GB Ram 512GB SSD 14.1 inch,"KSh 49,999",0,14.1
164,"BLACK Refurbished HP EliteBook x360 1030 G3 Intel Core i5 8th Gen 16GB RAM 512GB SSD 13.3 Inches Notebook, FHD Touchscreen Display ;laptop computer sleek PORTABLE","KSh 44,999",0,13.3
165,"i5+8GB+1000GB+14""+Mouse Refurbished HP Elitebook 840 G3 i5 6th 8GB 1000GB 14"" FHD 2.40Ghz Processor Backlight Bluetooth Webcam Intel HD Graphics Windows 11 Laptops","KSh 23,999",0,14.0
166,"i5+8GB+512GB+MouseRefurbished Hp Elitebook 840 G1 Laptop - Intel Core i5 - 8GB RAM 512GB SSD Storage - 14'' Display Windows 11 Notebook Computer Black , 14 inch HD Screen-Windows 11 Pro Edi","KSh 20,999",0,14.0
167,"HP Elitebook 820 G3 Core I7 8GB RAM 256GB SSD 6th Generation, 2.6GHz Processor speed 12.5"" Ultraslim windows 10 Pro Refurbished laptop","KSh 27,999",0,12.5
168,HP Probook 450 G7 Intel Core i5 8GB 256GB SSD 2GB Nvidia Graphics Windows 11 Laptop,"KSh 29,000",0,
169,i5+8GB+512GB SSD+Mouse Lenovo Thinkpad X260 laptop Core i5 2.40 GHz 8GB Ram 512GB SSD Storage 12.5''INCH HD Screen Display Refurbished School Business Cyber Laptop Computer | Notebook,"KSh 19,999",0,12.5
170,HP EliteBook 830 G7 Core i5 16GB RAM 512GB SSD 10th Generation 13.3 Inch Full HD Touchscreen 1.6GHz up to 3.9GHz Quad Core Processor Windows 11 Pro Ultra Slim Refurbished Laptop - 6 Months Warranty,"KSh 42,000",0,13.3
171,"FREE MOUSE Lenovo ThinkPad Yoga 390 X360 Core I5 8th Gen 16GB RAM 256GB SSD 13.3"" 1.6GHz up to 3.6GHz Quad Core Processor Full HD Touchscreen 2 - in - 1 Convertible Slim Refurbished Laptop + Stylus","KSh 34,500",0,13.3
172,"i7+8GB+500GB+14""Refurbished Hp Elitebook 840 G1 Laptop - Intel Core i7 6th - 8GB RAM 500GB HDD ROM - 14'' Windows 11 Notebook Silver 14 inch FHD Display","KSh 18,999",0,14.0
173,"Refurbished HP 430 G5 Laptop i5 8th 8GB RAM 500GB HDD 2.45 Ghz 14"" FHD Display Windows 11 Student Notebook Laptops Computer","KSh 24,399",0,14.0
174,",OFFERS GAMING LAPTOP Refurbished Hp Zbook 14u G5 Laptop Core i7 8TH Gen 16GB RAM 512GB SSD ,4GB GRAPHICS CARD 14"" Windows Installed Notebook Bluetooth Webcam hp laptops,GAMING COMPUTER,PC","KSh 59,999",0,14.0
175,"Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14"" Backlit Keyboard Notebook Laptop Computer Windows","KSh 24,999",0,14.0
176,i5+8GB+500GB+MouseRefurbished HP 840 G3 Notebook Laptop - Intel Core i5 6th - 8GB RAM 500GB HDD ROM - 14'' Windows 11 Bluetooth Webcam Intel HD Graphics Keyboard Notebook,"KSh 20,999",0,14.0
177,NEW HP ENVY X360 2-in-1 LAPTOP 14-es1013dx CORE 5 8GB RAM 512GB STORAGE,"KSh 93,999",0,
178,"Lenovo ThinkPad Yoga 11e core i5 8th generation, 8GB RAM 256GB SSD, 11.6 Inches Display Touchscreen 2 in 1 Refurbished Laptop +Stylus pen with bag","KSh 24,999",0,11.6
179,HP EliteBook 840 G5 Core I7 16GB RAM 512GB SSD 8th Generation 14 inches Full HD 1.8GHz up to 4.2GHz Quad Core Processor Windows 11 Professional Ultra - Slim Refurbished Laptop,"KSh 44,000",0,14.0
180,"4GB+128GB SSD+Free MouseRefurbished Hp Probook 11X360 G5 Celeron 4GB+128GB+11.6"" Laptop Windows 11 Notebook Bluetooth Webcam refurbished hp laptops","KSh 14,599",0,11.6
181,"4GB+128GB SSD+Free MouseRefurbished Hp Probook 11X360 G5 Celeron 4GB+128GB+11.6"" Laptop Windows 11 Notebook Bluetooth Webcam refurbished hp laptops","KSh 14,999",0,11.6
182,"i5+8GB+500GB+Mouse Refurbished Hp Elitebook 840 G1 Laptop - Intel Core i5 - 8GB RAM 500GB HDD Storage - 14'' Display Windows 11 Notebook Computer , 14 inch HD Screen-Windows 11 Office","KSh 17,399",0,14.0
183,"REFURBISHED HP ELITEBOOK 1030 G3| CORE INTEL I7| 16GB RAM |512GB SSD| 8TH GENERATION | TOUCHSCREEN LAPTOP|X360 2 IN 1 LAPTOP|13.3"" INCH| WINDOWS11 PRO+FREE MOUSE","KSh 52,000",0,13.3
184,Lenovo Thinkpad X260 laptop Core i5 2.40 GHz 8GB Ram 128GB SSD Storage 12.5''INCH HD Screen Display Refurbished School Business Cyber Laptop Computer | Notebook,"KSh 16,999",0,12.5
185,"Refurbished Laptop Lenovo Thinkpad T440P Intel Core i5 8GB Ram 256GB SSD 12.5"" Refurbished Comouter Windows 10 Notebook","KSh 18,799",0,12.5
186,"HOT DEAL,HP EliteBook 840 G6 Core i5 8GB RAM 256GB SSD 8th Generation 14 Inches Full HD Touchscreen 8Core Processor Windows 11 Professional Ultra Slim Refurbished Laptop - 6 MNTS WRNTY","KSh 36,000",0,14.0
187,"Refurbished Lenovo Thinkpad T440p Laptop intel Core i7 4th Gen 8GB Ram 500GB HDD Rom 14""Screen HD Display Refurbished Laptop Computer","KSh 19,999",0,14.0
188,"Refurbished HP 430 G5 Laptop i5 8th 8GB RAM 500GB HDD 2.45 Ghz 14"" FHD Display Windows 11 Student Notebook Laptops Computer","KSh 24,999",0,14.0
189,HP ENVY 16 Multi-Touch Laptop i9-13900H 16GB 1TB SSD 8GB RTX 4060,"KSh 156,600",0,
190,"Toshiba R63 Refurbished Ultra-Slim Laptop - Intel Core i5 7th Gen, 8GB RAM, 256GB SSD | 6-Month Warranty | Affordable Performance & Portability","KSh 14,499",0,
191,"Refurbished Microsoft Surface pro RT Tablet Intel Core i5 3rd gen 4gb Ram 128gb SSD Rom Refurbished Laptops Computer Notebook.,","KSh 22,799",0,
192,"i5+8GB+256GB+14"" Hp Elitebook 640 G3 Laptop Intel Core i5 6th Gen 8GB 500GB Backlit Keyboard Bluetooth Webcam Intel Graphics 14"" Notebook Windows 10 Office 2019","KSh 17,999",0,14.0
193,"HP Elitebook 8460 Laptop Core i7 4GB RAM / 500GB HDD Computer Laptop,windows 10 pro +free mouse ,Silver 14 inch","KSh 13,999",0,14.0
194,"i5+8GB+256GB+14"" Hp Elitebook 640 G3 Laptop Intel Core i5 6th Gen 8GB 500GB Backlit Keyboard Bluetooth Webcam Intel Graphics 14"" Notebook Windows 10 Office 2019","KSh 17,999",0,14.0
195,"i5+8GB+256GB+14"" Hp Elitebook 640 G3 Laptop Intel Core i5 6th Gen 8GB 500GB Backlit Keyboard Bluetooth Webcam Intel Graphics 14"" Notebook Windows 10 Office 2019","KSh 17,999",0,14.0
196,"Core i5+8gb+256gb+14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14"" Backlit Keyboard Notebook Refurbished Laptops Computer Windows 10 Office","KSh 21,999",0,14.0
197,Apple MacBook Pro 13 2017 Core i7 8GB RAM 256GB SSD 13.3 Inch Retina Display 2.8GHz Dual Core A1708 MacOS Refurbished Laptop,"KSh 68,999",0,13.3
198,"Core i7+8gb+256gb+14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i7 6th Gen 8GB 256GB SSD 14"" Backlit Keyboard Notebook Laptop Computer Windows 11 Of","KSh 24,999",0,14.0
199,"Touchscreen REFURBISHED LENOVO THINKPAD YOGA 11e yoga 4GB RAM 128GB SSD , CELERON, 2 IN 1 LAPTOP , 6TH GENERATION X360 COMPUTER, INSTALLED WINDOWS 10 PRO, black","KSh 13,599",0,
200,Lenovo ThinkPad X1 Yoga X360 Intel Core i5 6th Gen 8GB RAM 256GB SSD 14 Inch FHD Touchscreen 2 in 1 Convertible Refurbished Laptop + Stylus Pen,"KSh 29,599",0,14.0
201,"Core i5+8gb+256gb+12.5''TOUCHSCREEN Refurbished Hp Elitebook 820 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 12.5"" Notebook Laptop Computer Laptops","KSh 23,999",0,12.5
202,"i5+8gb+256gb+15.6'' Hp Probook 650 G2 - Core i5 6th Gen - 8GB RAM - 256GB SSD - 15.6"" 2.4Ghz- 3.30Ghz Processor LED Backlit Blluetooth Webcam Laptop - Refurbished Notebook - Windows 11 Refurbi","KSh 23,999",0,15.6
203,Refurbished Hp Elitebook 840 G3 Laptop - Intel Core i5 6th - 8GB RAM 256GB SSD ROM - 14'' Windows 10 Notebook Silver 14 inch FHD Display,"KSh 20,999",0,14.0
204,"8GB+256GB+14""+TouchRefurbished Hp Elitebook 840 G5 Laptop - Intel Core i5 8th - 8GB RAM 256GB SSD ROM - 14'' Windows 10 Notebook","KSh 34,999",0,14.0
205,"Refurbished Hp Elitebook 840 G1 Laptop Intel Core i5 8GB RAM 500GB HDD Storage - 14'' Display Windows 11 Notebook Computer Black in Colour, 14 inch HD Screen-Windows 11 Office 2019 Pro Edition","KSh 20,000",0,14.0
206,"i5+8GB+512GB+14""+Free Mouse HP Elitebook 1040 G3 6th Intel Core i5 8GB 512GB SSD 14"" FHD Display Laptop Backlit Windows 11 intel HD Graphics Bluetooth Refurbished Laptop","KSh 28,999",0,14.0
207,"i5+8GB+500GB+14""+Free Mouse Refurbished HP Elitebook 840 G3 i5 6th 8GB 500GB 14"" FHD 2.40Ghz Processor Backlight Bluetooth Webcam Intel HD Graphics Windows 11 Laptops","KSh 21,999",0,14.0
208,"i5+4GB+500GB+14""+Mouse Refurbished HP Elitebook 840 G3 i5 6th 4GB 500GB 14"" FHD 2.40Ghz Processor Backlight Bluetooth Webcam Intel HD Graphics Windows 11 Laptops","KSh 21,999",0,14.0
209,Refurbished Apple MacBook A1466 2017 Core i5 8GB RAM + 256GB SSD Storage 13.3 Inch Display Dual Core MacOS Laptop Computer Notebook Laptops,"KSh 33,999",0,13.3
210,"i5+8GB+512GB+14""+Free Mouse HP Elitebook 1040 G3 6th Intel Core i5 8GB 512GB SSD 14"" FHD Display Laptop Backlit Windows 11 intel HD Graphics Bluetooth Refurbished Laptop","KSh 30,999",0,14.0
211,"Free Mouse Hp Elitebook x2 1012 G2 Detachable 2 in 1 8GB 256GB 6th Gen FHD 12.5"" Non-touch - Refurbished Business Student Laptop - Office 2021 Windows 11 Notebook Silver","KSh 18,399",0,12.5
212,"ThinkPad X280 Touchscreen Intel Core i5-8350U 8GB RAM 256GB SSD Refurbished Laptop 13"" screen size windows 11 pro installed","KSh 25,999",0,13.0
213,"Hp Probook 650 G2 - Core i5 6th Gen - 8GB RAM - 256GB SSD - 15.6"" 2.4Ghz- 3.30Ghz Processor LED Backlit Bluetooth Webcam Laptop - Refurbished Notebook - Windows 11 Refurbished Laptop","KSh 23,999",0,15.6
214,"Refurbished Laptop Lenovo Thinkpad T430 Core i5 5th Gen 4GB+500GB+12.5"" Windows 10 Refurbished Lenovo Laptops Notebook Black 12 inch","KSh 13,299",1,12.5
215,Core i5+8gb+128gb+11.6'' Refurbished Hp Probook 11 G2 Intel Core i5 8GB RAM + 128GB SSD Storage Touchscreen X360 Laptop Notebook Computers Cheap Laptops,"KSh 17,999",0,11.6
216,Core i5+8gb+256gb+11.6'' Refurbished Hp Probook 11 G2 Intel Core i5 8GB RAM + 256GB SSD Storage Touchscreen X360 Laptop Notebook Computers Cheap Laptops,"KSh 19,999",0,11.6
217,"Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 14inch 8GB, 256GB SSD STORAGE - Silver Windows 10 pro 64bit OS Office activated + Free laptop bag","KSh 22,499",0,14.0
218,"REFURBISHED Dell Latitude 7300 Business Laptop 13-inch 8th gen Intel Core i5, 8GB RAM, 256GB Storage, and UHD Graphics 620","KSh 24,999",0,
219,Touchscreen 2 in 1 laptop Refurbished Lenovo Thinkpad Yoga 11E Intel Celeron 5th Gen 8GB RAM 256GB SSD 11.6''inch Refurbished LaptopComputer Notebook,"KSh 16,499",0,11.6
220,"Refurbished Lenovo ThinkPad Yoga 260 | Intel Core i5-6300U 2.4GHz, Quad-Core | 8GB RAM | 256GB SSD | 2-in-1 Convertible Touchscreen Laptop | X360 Design | Fingerprint Sensor | Includes Stylus Pen.","KSh 21,999",0,
221,"Refurbished | Lenovo ThinkPad Yoga 260 | Intel Core i5-6300U 2.4GHz, 4 CPUs | 8GB RAM | 256GB SSD | Touchscreen | 2-in-1 X360 Laptop | Fingerprint Reader | Stylus Pen Included","KSh 21,999",0,
222,Refurbished Dell Latitude E7450 Intel Core i7 5th Generation 8GB RAM 256 GB ssd Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 19,999",0,14.0
223,"Asus TUF 13th Gen Intel® Core™ i7-13620H, 1080P 144Hz, GeForce RTX 4060 8GB Gaming Laptop 13th Gen Intel® Core™ i7-13620H Processor 2.4 GHz 24M Cache, up to 4.9 GHz, 10 cores: 6 P-cores and 4 E-core","KSh 199,775",0,
224,"Refurbished Laptop Lenovo Thinkpad T430 Core i5 3th Gen 4GB+500GB+12.5"" Windows 10 Refurbished Lenovo Laptops Notebook Black 12 inch","KSh 12,399",0,12.5
225,"Touchscreen Refurbished LENOVO YOGA 11E 4GB RAM 128GB SSD REFURBISHED LAPTOP , BLACK , 12"" INCH , INSTALLED WINDOWS 10 PRO","KSh 13,599",0,12.0
226,Lenovo Thinkpad x1 Yoga core i5 6th Generation 8gb ram 256gb ssd touchscreen and x360 14Inch Screen Size Ultra Slim Refurbished Laptop Windows and Office installed,"KSh 27,999",0,14.0
227,Refurbished Lenovo ThinkPad T470s Laptop Intel Core i7 7th Gen 8GB RAM 256GB SSD 14'' Inch Refurbished Laptops Computer Notebook Black,"KSh 22,999",0,14.0
228,Refurbished Dell Latitude E7450 Intel Core i7 5th Generation 8GB RAM 256 GB ssd Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 17,999",0,14.0
229,Refurbished Dell Latitude E7450 Intel Core i5 4th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 16,499",0,14.0
230,Refurbished Dell Latitude E7440 Intel Core i5 4th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 15,899",0,14.0
231,Refurbished Dell Latitude E7440 Intel Core i5 5th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 16,499",0,14.0
232,Touchscreen Refurbished lenovo thinkpad yoga 11e 2 in 1 laptop x360 celeron 4gb ram 128gb ssd 11.6'' inch Lenovo laptops Notebook Computers,"KSh 11,599",0,11.6
233,"Refurbished Laptop HP ProBook X360 11 G1 , Intel Pentium, 4 GB RAM, 128 GB SSD, 11.6 inch HD Convertible Screen Touchscreen + Free Wireless rechargeable mouse","KSh 14,000",0,11.6
234,Refurbished Dell Latitude E7450 Intel Core i5 4th Generation 8GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 16,499",0,14.0
235,"Refurbished Laptop Lenovo Thinkpad x250 Core i5 8GB + 256GB SSD +12.5"" Windows 10 Notebook","KSh 19,699",0,12.5
236,"Refurbished Laptop Lenovo Thinkpad x250 Core i5 8GB + 500GB+12.5"" Windows 10 Notebook","KSh 16,999",0,12.5
237,"NEC VK25 Refurbished 2-in-1 Laptop: Intel Core i5-7200U, 2.7GHz, 8GB RAM, 256GB SSD, Touchscreen, 360° Convertible","KSh 16,999",0,
238,Lenovo Thinkpad X270 Core i5 8gb Ram 256gb ssd 7th Generation 12.5 inch Screen Size Windows and Office Installed Refurbished Laptop,"KSh 16,999",0,12.5
239,"Lenovo ThinkPad X240 | Refurbished | Intel Core i5, 4GB RAM, 500GB HDD, Windows 10 Pro Laptop","KSh 12,999",0,
240,Lenovo ThinkPad Yoga 380 X360 Core i7 8GB RAM 256GB SSD 8th Generation 13.3 Inches FHD Touchscreen Quad Core Windows 11 Pro With stylus Pen 2 in 1 Refurbished Laptop,"KSh 41,999",0,13.3
241,Refurbished Dell Latitude E7450 Intel Core i5 4th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,"KSh 16,999",0,14.0
242,"HP EliteBook 840 G5 Core i5 16GB RAM 512GB SSD 8th generation, 14 Inches FHD TouchScreen, Windows 11 Pro Quad Core Refurbished Laptop PC +Free Bag","KSh 44,500",0,14.0
243,"HP EliteBook 840 G7 Intel Core i5 8GB RAM 256GB SSD 10TH Generation, QuadCore 14 Inches FHD Touchscreen, Windows 11 Pro Notebook Refurbished Laptop","KSh 47,499",0,14.0
244,"Refurbished HP ProBook 640 G5 14"" Business Laptop – Equipped with an Intel Core i5 8th Generation processor, 8GB of RAM, and 256GB SSD storage. Features a Full HD display and runs on Windows 10 Pro.","KSh 25,999",0,14.0
245,i7+8GB+500GB Refurbished HP EliteBook Folio 9480 Core i7 8GB RAM 500GB HDD 14 Inch LED Ultrabook Laptop Backlit Keyboard Windows 11,"KSh 19,999",0,14.0
246,Refurbished Lenovo Thinkpad Yoga 370 Laptop i5 7th 8GB 256GB SSD 13.3 Inch x360 Touchscreen Display Windows 11 laptop with Lenovo Digital Stylus.,"KSh 20,999",0,13.3
247,"i5+8GB+500GB+MouseRefurbished HP 430 G5 Laptop i5 8th 8GB RAM 500GB HDD 2.50 Ghz 14"" FHD Display Windows 11 Student Notebook Laptops Computer","KSh 20,999",0,14.0
248,Refurbished Lenovo Thinkpad Yoga X370 Laptop i5 7th 8GB 256GB SSD 13.3 Inch x360 Touchscreen Display Windows 11 laptop with Lenovo Digital Stylus.,"KSh 20,999",0,13.3
249,"i7+8GB+256GB+14""Refurbished Hp Elitebook 840 G1 Laptop - Intel Core i7 6th - 8GB RAM 256GB SSD ROM - 14'' Windows 11 Notebook Silver 14 inch FHD Display","KSh 19,999",0,14.0
250,"Free Mouse Hp Elitebook x2 1012 G2 Detachable 2 in 1 8GB 256GB 6th Gen FHD 12.5"" Non-touch - Refurbished Business Student Laptop - Office 2021 Windows 11 Notebook Silver","KSh 17,899",0,12.5
251,"FUJITSU U938 Ultra-Portable Laptop – Intel Core i5-7200U, 2.7GHz, 8GB RAM, 256GB SSD, Touchscreen, Lightweight Business Notebook","KSh 14,999",0,
252,"FUJITSU U938 – Lightweight 13.3"" Touchscreen Laptop, Intel Core i5-7200U, 2.50GHz, 8GB RAM, 256GB SSD – Perfect for Work and Travel","KSh 15,999",0,13.3
253,"Hp ProBook X360 11 G2 EE Core i5 7th Gen 8GB RAM 256GB SSD 11.6 Inches HD Touchscreen 1.2GHz up to 3.2GHz Dual Core Processor, 2 in 1 Convertible Slim Refurbished Laptop with 6 months warranty.","KSh 21,500",0,11.6
254,Dell Latitude 7390 | Intel Core i3-7130U Processor | 4GB RAM | 128GB SSD Storage | Windows 10 Pro | Fingerprint Scanner | Compact and Portable Business Laptop | Reliable Performance.,"KSh 16,999",0,
255,Lenovo ThinkPad Yoga 11e X360 8GB RAM 256GB SSD Intel Celeron 5TH GEN 1.1 GHz up to 3.0GHz Quad Core Processor 11.6 inch 2 -in -1 Convertible Windows 10 Pro Refurbished Laptop + Stylus Pen + Free Bag,"KSh 19,000",0,11.6
256,"HP Probook x360 11 G2 EE, Core i5 7th generation, 8GB RAM 128GB SSD, 11.6 inches touchscreen windows 10 pro, HDMI, Type c USB Port, 2 IN 1 Refurbished laptop +Bag","KSh 18,999",0,11.6
257,"Refurbished Laptop Lenovo Thinkpad T430 Intel Core i5 3th Gen 8GB+500GB+12.5"" Windows 10 Refurbished Lenovo Laptops Notebook Black 12 inch","KSh 15,599",0,12.5
258,"Refurbished Laptop Lenovo Thinkpad T430 Intel Core i5 3th Gen 8GB+256GB+12.5"" Windows 10 Refurbished Lenovo Laptops Notebook Black 12 inch","KSh 17,599",0,12.5
259,HP ProBook X360 11 G2 EE Core i5 7th Gen 8GB RAM 128GB SSD 11.6 Inches HD Touchscreen 1.2GHz up to 3.2GHz Dual Core Processor Windows 10 Pro 2 in 1 Convertible Slim Refurbished Laptop - 6 MNTHS WRNTY,"KSh 19,000",0,11.6
260,"Toshiba Dynabook R73/F – Compact Business Laptop with Intel Core i5-7th Gen, 2.30GHz, 8GB RAM, and 256GB SSD","KSh 15,999",0,
