product_name,product_reviews,product_price
"VITRON 43"" INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD +WALL",(0),"KSh 21,880"
"VITRON 43"" INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD +WALL",(0),"KSh 23,699"
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+ 7 FREE GIFTS",(1),"KSh 22,595"
CTC 22 Inch Digital TV Full HD Television Energy Saving with 12 Months Warranty black,(10),"KSh 7,599"
"Infinix X1 32"" Inch Television 32 inch Smart Android TV Bluetooth Television Netflix YouTube App Store Inbuilt Decoder Chrome Cast Built-in + 6 EXTRA Accessories",(4),"KSh 16,299"
"Syinix 43"" inch 43S65  BLUETOOTH ENABLED FRAMELESS FULL HD SMART Android TV,  NETFLIX YOUTUBE S65 SERIES,HDR ,DOLBY AUDIO, INBUILT DECODER BUILT-IN WIFI Chromecast built-in,Prime Video",(2),"KSh 23,999"
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDM",(0),"KSh 23,599"
"Amtec 24L12- 24"" Inch HD Clear Motion Digital Television LED TV AC/DC Inbuilt Decoder for Local Channels USB HDMI VGA Ports Wide Color Enahncer Multilanguage",(11),"KSh 9,895"
"Hisense43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS + 3 EXTRA GIFTS",(0),"KSh 35,595"
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE WALL",(0),"KSh 21,680"
"Samsung 50CU7000, 50 INCH 4K UHD Smart TV, Youtube, Netflix TELEVISION-2023 MODEL+2 YEARS WARRANTY",(2),"KSh 65,990"
"VITRON HTC4068FS, 40""inch Frameless Television Smart Android TV Inbuilt Decoder AppStore Netflix Youtube ,HDMI,WIFI ENABLED+GIFTS+14 MONTHS WARRANTY",(2),"KSh 22,299"
"Hisense 43A4, 43"" INCH FRAMELESS SMART TELEVISION, FULL HD RESOLUTION, A4K SERIES ,NETFLIX ,YOUTUBE TV,DTS, INBUILT DECODER, BUILT-IN WIFI,VIDAA OS+FREE WALL MOUNTING BRACKET + Heavy Duty Extension",(0),"KSh 32,895"
"Hisense 43A4, 43"" INCH FRAMELESS SMART TELEVISION, FULL HD RESOLUTION, A4K SERIES ,NETFLIX ,YOUTUBE TV,DTS, INBUILT DECODER, BUILT-IN WIFI,VIDAA OS",(0),"KSh 31,495"
"(New arrival) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV (Screen Mirroring without Network,Data or Cable) DVBT2+S2 Inbuilt Decoder HIFI Speaker",(0),"KSh 11,595"
"Hisense 43 Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION",(6),"KSh 35,599"
Hisense 50 INCH FRAMELESS 4K ULTRA HD SMART TV Model- 2024 NETFLIX YOUTUBE +1 FREE FLASH 32 GB,(0),"KSh 50,000"
"TORNADO 55""  Smart Frameless 4K with Android Operating System: Android 10 • B-in Receiver",(0),"KSh 54,999"
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty",(0),"KSh 19,995"
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE WALL MOUNTING BRACKET+HEAVY DUTY EXTENSION",(0),"KSh 20,695"
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE WALL MOUNTING BRACKET+ POWER EXTENSION CABLE",(0),"KSh 20,695"
"Hisense32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE TV GUARD+EXTENSION",(0),"KSh 20,795"
Skyworth 43' inch Frameless  FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI & OK GOOGLE.,(0),"KSh 29,899"
"Hisense 55"" Inch (55A6K) VIDAA OS LED Frameless Smart TV - Black (2YRS WRTY)Dolby Vision,DTS Virtual X,AI 4k Upscaler,Vidaa Voice
Airplay 2,Dual Band Wifi,Resolution: 3840X2160",(0),"KSh 57,999"
"Gld 32” Inch, BLUETOOTH, FRAMELESS LED SMART ANDROID TV + GIFTS",(0),"KSh 13,480"
Hisense 55 INCH SMART TV 4K QLED ( 55Q6N) (2YRS WRTY),(0),"KSh 75,899"
"TORNADO 65""  Smart Frameless 4K with Android  Operating System: Android 10 • B-in Receiver",(0),"KSh 80,799"
"GLD 32"" INCHES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI + 7 FREE GIFTS",(2),"KSh 13,950"
"BLUETOOTH VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS",(5),"KSh 22,699"
"VITRON 32"" INCHES HD Digital Television LED TV- Vitron32"" LED Digital TV",(0),"KSh 12,999"
"Syinix 32"" Inch 32S65 FRAMELESS SMART ANDROID TV,Dolby Audio Netflix Youtube Appstore i-Cast Screen HIFI Box Speaker S65Series Inbuilt Decoder for Local Channels+TV Guard+Bracket",(1),"KSh 14,295"
"CTC 32"" Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+FREE TVGuard+Bracket+Extension",(0),"KSh 12,495"
"VITRON HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",(0),"KSh 12,499"
"TCL 50"" Inch, P635, 4K HDR Google/Android TV,BLUETOOTH-ENABLED+FREE TV GUARD",(0),"KSh 45,499"
"Vitron HTC3218 - 32"" Inch Digital LED,Frameless,Inbuilt Decoder,USB/HDMI +FREE WALL BRACKET+4-WAY EXTENSION",(0),"KSh 12,299"
"TCL 55P755 55"" Inch 4K UHD Google TV With AiPQ Processor, 120Hz Game Accelerator, Dolby Vision·Atmos, HDR10+ & Game Master 2024 Model.",(0),"KSh 61,999"
"TCL 55C655 55"" Inch QLED PRO UHD 4K With AiPQ PRO PROCESSOR, ONKYO 2.0CH, Dolby Vision Atmos & HDR10+ Google TV NEW 2024",(0),"KSh 72,500"
"VITRON 32"" INCH HTC3200S,BLUETOOTH-ENABLED,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+8 FREE GIFTS+14MONTHS WARRANTY",(2),"KSh 13,959"
"Amtec 43"" Inch FHD Smart Android TV,YOUTUBE,NETFLIX,HDMI,WI-FI",(6),"KSh 21,899"
"VITRON HTC3200S,BLUETOOTH-ENABLED TV FRAMELESS TELEVISION  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE +TV GUARD+BRACKET+OTG+AUDIO CABLE",(0),"KSh 12,899"
"GLOBALSTAR Digital Tv 24''  HDMI, USB, LED SCREEN DIGITAL TV",(0),"KSh 8,999"
"VISION PLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA  FREE GIFTS",(2),"KSh 24,895"
"Vitron FHD 43""inch Bluetooth enabled Frameless Smart/Android TV WITH InbuiltDecoder/WIFI/Youtube",(0),"KSh 22,000"
"TCL 50P755 50"" Inch 4K UHD Google TV With AiPQ Processor, 120Hz Game Accelerator, Dolby Vision·Atmos, HDR10+ & Game Master 2024 Model.",(0),"KSh 53,995"
"TCL 65V6B 65"" inch UHD 4K with Micro Dimming, Dynamic Colour Enhancement, Game Master 2.0 & HDR10 Google TV",(0),"KSh 87,500"
"GLOBALSTAR Digital Tv 26''  HDMI, USB, LED SCREEN DIGITAL TV",(0),"KSh 10,999"
"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports Wide Color Enhancer",(0),"KSh 20,980"
"TCL 58P635 58"" inch Smart UHD 4K With Dynamic Color Enhancement, Dolby Audio and HDR 10 Google TV Frameless",(0),"KSh 63,500"
"VISION PLUS 43"" inch VP8843SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share + FREE EXTENSION+TV GUARD",(0),"KSh 23,890"
"Hisense43""inch 43A4,FRAMELESS SMART TELEVISION, FULL HD RESOLUTION, A4K SERIES ,NETFLIX ,YOUTUBE TV,DTS, INBUILT DECODER, BUILT-IN WIFI,VIDAA OS",(0),"KSh 31,495"
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION",(4),"KSh 36,999"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY",(0),"KSh 84,999"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+FREE EXTENSION+TV GUARD",(0),"KSh 84,999"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+FREE EXTENSION+WALL BRACKET",(0),"KSh 84,899"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+FREE POWER GUARD",(0),"KSh 84,899"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+BRACKET+TV GUARD",(0),"KSh 84,999"
"Amtech 43L12 43"" Inch Tv Bluetooth Smart Android Television,Youtube,Netflix,USB HDMI TELEVISIONS+2 YEARS WARRANTY",(0),"KSh 22,980"
"CTC 32"" inch-CT32F1S,Smart/Android 12 TV,Bluetooth/NETFLIX/YOUTUBE + FREE DELIVERY",(0),"KSh 14,000"
"TORNADO 50""  Smart Frameless 4K with Android • Operating System: Android 10 • B-in Receiver",(0),"KSh 45,899"
Skyworth 55 ' inch Frameless  QLED 4K UHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube QLED TV Google Play Assistant TV CHROME CAST  In built Wi-FI & OK GOOGLE.4K UHD,(0),"KSh 57,899"
"VITRON55"" Inch HTC5568US  BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TV GUARD+ BRACKET",(0),"KSh 42,996"
"VITRON55"" Inch HTC5568US  BLUETOOTH 4K UHD Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM + 4 FREE GIFTS",(0),"KSh 43,995"
"VITRON55"" HTC5568S,55"" Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer",(0),"KSh 41,999"
Amtec 32M8 AC/DC 32 inch Frameless HD Digital LED TV Inbuilt decoder Television with HDMI and USB ports Electronics Wide Color Enhancercer+Bracket+Extension,(2),"KSh 12,995"
"Amtec 32"" Inch WIDE COLOUR ENHANCER FRAMELESS TV INBUILT DECODER",(0),"KSh 12,699"
"VITRON50"" Inch HTC5068US,FRAMELESS 4K UHD Bluetooth TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+ Free Wall Bracket",(0),"KSh 34,999"
"Hisense43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ 6 EXTRA ACCESSORIES",(0),"KSh 35,995"
"Hisense43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ FREE TV  GUARD+WALL MOUNTING BRACKET",(0),"KSh 34,495"
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ FREE TILT WALL MOUNTING BRACKET",(0),"KSh 35,785"
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ 6 EXTRA GIFTS",(0),"KSh 35,995"
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ FREE TV  GUARD+WALL MOUNTING BRACKET",(0),"KSh 34,995"
"Hisense43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS",(0),"KSh 34,495"
"Hisense43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ FREE TV  GUARD+WALL MOUNTING BRACKET",(0),"KSh 34,995"
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ 4 FREE GIFTS",(0),"KSh 35,595"
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS + 3 EXTRA GIFTS",(0),"KSh 35,495"
"Hisense 55"" Inch,55A6HKEN, SMART-Television,UHD 4K,BLUETOOTH 5.0-2024 MODEL",(0),"KSh 55,999"
"BLUETOOTH!!! VITRON HTC 4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS",(0),"KSh 20,395"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+FREE POWER GUARD+32GB FLASH DISK",(0),"KSh 84,899"
"Samsung 55DU8000 55"" inches Tizen OS Smart, 4K Upscaling, Dynamic Crystal Color, Gaming Experience, AirSlim Design & Crystal Processor 4K New 2024",(0),"KSh 77,500"
"Samsung 65DU8000 65"" inches Tizen OS Smart, 4K Upscaling, Dynamic Crystal Color, Gaming Experience, AirSlim Design & Crystal Processor 4K New 2024",(0),"KSh 99,995"
"Syinix 50 inch 4K UHD Google TV-50U61G YOUTUBE,NETFLIX,PRIME VIDEO,VOICE CONTROL,DOLBY VISION,DOLBY AUDIO,SPORTS MODE,CHROME CAST,MICRO DIMMING,WIDE VIEWING ANGLE,DYNAMIC PICTURE ENHANCEMENT.",(0),"KSh 43,999"
"HISENSE 65'' 4K ULTRA HD VIDAA TV, NETFLIX, BLUETOOTH-ENABLED,DOLBY AUDIO,HDR,FRAMELESS +2 YEARS WARRANTY+FREE WALL BRACKET+32GB FLASH DISK",(0),"KSh 84,899"
"SOLARMAX 32 Inch SMART TV Frameless Android TV, inbuilt WiFi & Dolby Audio.",(0),"KSh 12,999"
AILYONS 32 Inch LST 3208W Smart TV - Stylish Framless Design,(0),"KSh 16,500"
"Vitron HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi + 6 EXTRA",(0),"KSh 14,280"
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,Bluetooth -Netflix,Youtube Television+7 FREE GIFTS",(0),"KSh 14,699"
"VITRON 32"" INCH BLUETOOTH TV HTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI USB Ports,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+ 4 EXTRA GIFTS",(0),"KSh 14,999"
"VITRON50""Inch BLUETOOTH HTC5068US,FRAMELESS 4K UHD TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+FREE TILT WALL MOUNT BRACKET",(0),"KSh 34,995"
"VISION PLUS 50"" Inch FRAMELESS 4K VIDAA ANDROID TV Bluetooth Enabled,Netflix,Youtube,Spotify CASTING In built Wi-FI ,HDR & DOLBY sounds. MODEL VP8850KV.",(0),"KSh 38,899"
"TCL 65P755 65"" Inch 4K UHD Google TV With AiPQ Processor, 120Hz Game Accelerator, Dolby Vision·Atmos, HDR10+ & Game Master 2024 Model.",(0),"KSh 98,500"
"TCL 55V6B 55"" inch UHD 4K with Micro Dimming, Dynamic Colour Enhancement, Game Master 2.0 & HDR10 Google TV",(0),"KSh 55,500"
"AMTEC 65'' Inch FRAMELESS SMART TV ANDROID webOS Hub UHD,DOLBY AUDIO,BLUETOOTH,HDMI,USB,IN-BUILT WIFI,NETFLIX,YOUTUBE,PRIME VIDEO,DISNEY +,UHD frameless SMART TV.",(0),"KSh 68,999"
"TCL 43 "" FULL HD ANDROID TV FRAMELESS,NETFLIX,YOUTUBE,PRIME VIDEO,TCL CHANNELS, WIFI, BLUETOOTH,I CAST. ACCESS TO GOOGLE PLAY-STORE, MODEL 43S5400 GOOGLE TV.",(0),"KSh 27,999"
"Amtech 43L12 43"" Inch Tv Bluetooth Smart Android Television,Youtube,Netflix,USB HDMI TELEVISIONS+2 YEARS WARRANTY",(0),"KSh 23,780"
"[NEW ARRIVAL]Samsung 55"" inch 55DU7010 Smart UHD 4K clarity Frameless LED TV-YouTube, Netflix-Smart Tvs",(0),"KSh 66,000"
"Hisense 43'' Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Smart Vidaa-Smart tvs",(0),"KSh 32,499"
"Samsung 65DU8000, 65 Inch Crystal UHD 4K Smart TV (2024) - Black",(0),"KSh 95,000"
"Share this product


Vitron HTC5568S,55 Inch Television 4K UHD Smart Android TV, Netflix, Youtube Bluetooth",(0),"KSh 44,500"
"Amtec 43L12 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS+2 YEARS WARRANTY",(1),"KSh 23,790"
"Vitron 75″ Inch Smart TV HTC7588USWO 4K HDR WebOS Bluetooth, Frameless Dolby Audio",(0),"KSh 115,000"
"HISENSE 43"" Inch FHD Smart Frameless LED TV ,NETFLIX,WIFI,USB,HDMI +2 YEARS WARRANTY",(4),"KSh 31,999"
"Amtec 32 inch 32R1S Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 4 EXTRA FREE GIFTS",(0),"KSh 14,280"
"Amtec 32R1 AC/DC 32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 7 FREE GIFTS",(0),"KSh 14,780"
"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE TILT WALL BRACKET",(0),"KSh 14,699"
"Vitron HTC4068FS, 40""inch Frameless Television Smart Android TV Inbuilt Decoder AppStore Netflix Youtube +7 FREE GIFTS+14MONTHS WARRANTY",(3),"KSh 22,290"
"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+FREE GIFTS",(5),"KSh 13,999"
"32 Inch Smart Android TV Inbuilt Decoder/WIFI Netflix,Youtube",(5),"KSh 13,999"
"Vitron 50"" Inch HTC5068US Frameless 4K Television Ultra HD Android Smart TV Bluetooth Netflix Youtube1.5G+8G HTC 5068US USB/SD WIFI Television +Free Tilt Wall Mount Bracket",(0),"KSh 34,999"
"GLD 32"" Inch Frameless Smart  Android TV, App-store Bluetooth ,Inbuilt Decoder Netflix Youtube, USB,HDMI + Built-in WIFI ACCESS WideColor Enhancer 1GBRam8GBrom+FREE TV Guard+Bracket",(1),"KSh 12,999"
"Vitron HTC3200S,32 Inch FRAMELESS ,BLUETOOTH TV,Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix 14 Months Warranty+6 FREE GIFTS",(2),"KSh 14,699"
"Vitron HTC3200S 32"" Inch FRAMELESS Smart Android TV,NETFLIX,YOUTUBE,WI-FI,INBUILT DECODER",(3),"KSh 14,999"
Vitron 65 Inch Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO,(0),"KSh 71,999"
"Syinix 43"" Inch FHD Frameless Voice Control i-Cast Android TV, Netflix, Youtube Bluetooth Television with One Year Waranty Plus.",(0),"KSh 25,999"
Syinix TV-32E62M SMART TV FRAMELESS YOUTUBE NETFLIX PRIME VIDEO,(0),"KSh 14,999"
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity+6 Free Gifts",(1),"KSh 13,595"
"BLUETOOTH VITRON HTC3200S,32"" Inch Frameless Smart TV HD Netflix TV Youtube Television DVB-T2 Android 11 AC Energy Saving INBUILT Television 1GB+8GB + 7 FREE GIFTS",(0),"KSh 14,399"
"AILYONS 32"" INCHES LED DIGITAL FRAMELESS TV-FREE TO AIR CHANNELS-USB/HDMI/VGA",(0),"KSh 13,880"
"TCL 85C655 85"" Inch QLED PRO UHD 4K With AiPQ PRO PROCESSOR, ONKYO 2.0CH, Dolby Vision Atmos & HDR10+ Google TV NEW 2024",(0),"KSh 267,500"
"VITRON 43"" INCH BLUETOOTH ENABLED HTC4388FS FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI",(0),"KSh 23,199"
"Vitron 50"" Inch SMART Android TV,FRAMELESS,UHD+WALL BRACKET+TV GUARD",(0),"KSh 41,100"
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + 7 FREE Gifts",(0),"KSh 22,994"
"VITRON 24"" INCHES HD Digital Television LED TV- Vitron24""",(0),"KSh 10,699"
"CLEARANCE SALE!!!VITRON HTC5068US 50"" Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE + 6 FREE GIFTS+2 YEARS WARRANTY",(0),"KSh 35,990"
"TCL 65C755 65"" inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision · Atmos, Game Master 2.0 & HDR 10+ Google TV UHD 4K LED TV New 2024",(0),"KSh 162,500"
"Vitron 6588USWO, 65"" Inch Television Smart 4K WebOS TV DVBT2/S2 HDR DolbyAudio",(0),"KSh 74,000"
"TCL 32S5400A 32"" Inches Smart FULL HD (1080p) With Metallic Bezel-less, Dolby Audio And HDR 10 Android TV",(0),"KSh 24,450"
"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL",(0),"KSh 22,994"
"Samsung 50DU7010 50'' inches PurColor, 4K Upscaling, Tizen OS & Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",(0),"KSh 58,500"
"Samsung 65DU7010 65'' inches PurColor, 4K Upscaling, Tizen OS & Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",(0),"KSh 92,500"
"TCL 55 Inch 4K UHD HDR Google TV EDGELESS DESIGN (55P635) Dolby Audio, Dynamic Color Enhancement, HDMI 2.1",(1),"KSh 55,500"
"Samsung 55AU7000 55'' UHD CRYSTAL 4K Smart TV, Netflix (2021) TELEVISION",(2),"KSh 84,350"
"Vitron 50"" Inch,FRAMELESS 4K Ultra HD Smart Android TV,BLUETOOTH,WIFI,HDMI",(0),"KSh 37,500"
"Vitron 32"" Inches TELEVISION HTC3218 -32 inch FRAMELESS HD Digital LED_TV Inbuilt Decoder for local channels 2*USB 3*HDMI Output Television + A  Free TV GUARD+WALL BRACKET",(2),"KSh 11,795"
"Amtec 43L12 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS+GIFTS",(2),"KSh 23,799"
"SAMSUNG 40T5300 40 inch Full HD SMART TV 40"" inch Television Tizen OS Netflix Youtube Inbuilt Decoder for local channels Wide Color Enhancer built-in WIFI",(1),"KSh 35,995"
"Amtec 32inch AC/DC FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",(0),"KSh 12,845"
Syinix 65 inch 4K QLED Google TV Dolby vision Atmos experience Chromecast and Airplay Eye protection Mode 4K WCG HDR 10 PQ Technology 24W HIFI BOX Speaker Certified Android 11 OS Voice Remote Control.,(0),"KSh 82,099"
👆GOOD DEALS🤑43inch syinix androidSYNIX 43” FULL HD ANDROID TV VOICE CONTROL WI-FI NETFLIX YOUTUBE GOOGLE PLAYSTORE 43” SCREEN BLUETOOTH CONNECTIVITY VOICE REMOTE CONTROL IN-BUILT WI-FI AND ETHERNET,(0),"KSh 30,161"
"Vision Plus 43"" Full HD Android Frameless Smart TV +Free Wall Bracket",(0),"KSh 26,950"
