product_name,product_reviews,product_price,clean_product_name,description,brand,size
"Samsung 50CU8000 50'' 4K CRYSTAL ULTRA HD SMART TV, NETFLIX, YOUTUBE TELEVISION+2 YEARS WARRANTY",(0),"KSh 68,999","Samsung 50CU8000 50 4K CRYSTAL ULTRA HD SMART TV, NETFLIX, YOUTUBE TELEVISION2 YEARS WARRANTY","50CU8000 50 4K CRYSTAL ULTRA HD SMART TV, NETFLIX, YOUTUBE TELEVISION2 YEARS WARRANTY",Samsung,
"TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+7 FREE GIFTS",(0),"KSh 21,995","TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video7 FREE GIFTS","inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video7 FREE GIFTS",TCL32,32
"CTC32"" Inches Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 8 FREE GIFTS",(0),"KSh 13,295","CTC32 Inches Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 8 FREE GIFTS","Inches Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 8 FREE GIFTS",CTC32,32
"TCL32"" inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+7 FREE GIFTS",(0),"KSh 21,995","TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video7 FREE GIFTS","inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video7 FREE GIFTS",TCL32,32
"Hisense 32A4HKEN A4 Series,32 Inch Frameless Smart TV WIFI+TV Guard+WallBracket+FREE 6 GIFTS",(0),"KSh 21,999","Hisense 32A4HKEN A4 Series,32 Inch Frameless Smart TV WIFITV GuardWallBracketFREE 6 GIFTS","32A4HKEN A4 Series, Frameless Smart TV WIFITV GuardWallBracketFREE 6 GIFTS",Hisense,32
Vitron 65 Inch Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO Black 65 Inch,(0),"KSh 70,999",Vitron 65 Inch Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO Black 65 Inch,Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO Black,Vitron,65
"Vitron 55"" Inch ULTRA HD FRAMELESS 4K Android TV+FREE GIFTS+14 MONTHS WARRANTY",(3),"KSh 44,999",Vitron 55 Inch ULTRA HD FRAMELESS 4K Android TVFREE GIFTS14 MONTHS WARRANTY,ULTRA HD FRAMELESS 4K Android TVFREE GIFTS14 MONTHS WARRANTY,Vitron,55
"LG 65Nano80 - NanoCell 65"" NANO80 Series 4K HDR WebOS Smart TV - Black",(0),"KSh 150,000",LG 65Nano80 - NanoCell 65 NANO80 Series 4K HDR WebOS Smart TV - Black,65Nano80 - NanoCell 65 NANO80 Series 4K HDR WebOS Smart TV - Black,LG,
"AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+ 8 FREE GIFTS",(0),"KSh 21,795","AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS","TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS",AMTEC43,43
"Hisense 50 Inch Smart 4K UHD TV (50A6HKEN) Bluetooth, WI-FI Enabled, Netflix, YouTube",(1),"KSh 50,800","Hisense 50 Inch Smart 4K UHD TV 50A6HKEN Bluetooth, WI-FI Enabled, Netflix, YouTube","Smart 4K UHD TV 50A6HKEN Bluetooth, WI-FI Enabled, Netflix, YouTube",Hisense,50
"CTC32""Inch Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA ACCESSORIES",(0),"KSh 12,895","CTC32Inch Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA ACCESSORIES","Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA ACCESSORIES",CTC32Inch,32
"Skyworth 43”FHD Android TV,WI-FI, Netflix ,YouTube GOOGLE ASSITANT,YOUTUBE,NETFLIX TELEVISION+6 FREE GIFTS",(0),"KSh 29,990","Skyworth 43FHD Android TV,WI-FI, Netflix ,YouTube GOOGLE ASSITANT,YOUTUBE,NETFLIX TELEVISION6 FREE GIFTS","43FHD Android TV,WI-FI, Netflix ,YouTube GOOGLE ASSITANT,YOUTUBE,NETFLIX TELEVISION6 FREE GIFTS",Skyworth,
"Skyworth 43"" Inch Frameless FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,GOOGLE PLAY TELEVISION +6 FREE GIFTS",(0),"KSh 33,999","Skyworth 43 Inch Frameless FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,GOOGLE PLAY TELEVISION 6 FREE GIFTS","Frameless FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,GOOGLE PLAY TELEVISION 6 FREE GIFTS",Skyworth,43
"Hisense 50'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH HDR TELEVISION",(0),"KSh 47,999","Hisense 50 FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH HDR TELEVISION","50 FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH HDR TELEVISION",Hisense,
19 Inch Digital HD LED TV+Free 32GB Flash Disk,(0),"KSh 6,499",19 Inch Digital HD LED TVFree 32GB Flash Disk,Inch Digital HD LED TVFree 32GB Flash Disk,19,19
"Hisense 55'' Smart UHD 4K Frameless LED TV-YouTube, Netflix Television",(1),"KSh 56,999","Hisense 55 Smart UHD 4K Frameless LED TV-YouTube, Netflix Television","55 Smart UHD 4K Frameless LED TV-YouTube, Netflix Television",Hisense,
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore + 4 FREE GIFTS",(1),"KSh 15,699","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore  4 FREE GIFTS","HTC3200S, FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore  4 FREE GIFTS",Vitron,32
Hisense 70 inch A6 Series 4K UHD Smart Frameless TV – 70A6,(0),"KSh 103,999",Hisense 70 inch A6 Series 4K UHD Smart Frameless TV  70A6,A6 Series 4K UHD Smart Frameless TV  70A6,Hisense,70
"Hisense 50 Inch Smart 4k FRAMELESS UHD TV, BLUETOOTH, Youtube Television",(1),"KSh 46,899","Hisense 50 Inch Smart 4k FRAMELESS UHD TV, BLUETOOTH, Youtube Television","Smart 4k FRAMELESS UHD TV, BLUETOOTH, Youtube Television",Hisense,50
"Syinix 43A61 43"" Inch A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty+ 8 FREE GIFTS",(0),"KSh 29,995",Syinix 43A61 43 Inch A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty 8 FREE GIFTS,43A61  A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty 8 FREE GIFTS,Syinix,43
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+2 FREE GIFTS",(0),"KSh 28,999","Skyworth 43 Inch Full HD 1920  1080 Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS2 FREE GIFTS","Full HD 1920  1080 Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS2 FREE GIFTS",Skyworth,43
"VITRON32"" inch BLUETOOTH-ENABLED HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ 8 FREE GIFTS",(0),"KSh 13,975","VITRON32 inch BLUETOOTH-ENABLED HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY 8 FREE GIFTS","inch BLUETOOTH-ENABLED HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY 8 FREE GIFTS",VITRON32,32
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14MNOTHS WARRANTY+4 FREE GIFTS",(3),"KSh 22,990","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14MNOTHS WARRANTY4 FREE GIFTS","HTC4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14MNOTHS WARRANTY4 FREE GIFTS",VITRON,43
"Vitron 50"" Inch FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black 50 inch 50 Inch",(0),"KSh 39,000","Vitron 50 Inch FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black 50 inch 50 Inch","FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black",Vitron,50
"Vitron 40"" HTC4068S Inch Android TV SMART, YOU-TUBE Television",(1),"KSh 21,999","Vitron 40 HTC4068S Inch Android TV SMART, YOU-TUBE Television","40 HTC4068S Inch Android TV SMART, YOU-TUBE Television",Vitron,
"VITRON HTC 3218 FRAMELESS 32"" Inch Television HD Digital LED TV Inbuilt Decoder for FREE to AIR Channels HDMI USB Ports 14 Months Warranty + a Free Wall Bracket",(0),"KSh 11,495",VITRON HTC 3218 FRAMELESS 32 Inch Television HD Digital LED TV Inbuilt Decoder for FREE to AIR Channels HDMI USB Ports 14 Months Warranty  a Free Wall Bracket,HTC 3218 FRAMELESS  Television HD Digital LED TV Inbuilt Decoder for FREE to AIR Channels HDMI USB Ports 14 Months Warranty  a Free Wall Bracket,VITRON,32
"[TOP SALE] Vitron HTC3200S,Frameless 32 Inch Smart Android TV Netflix Youtube-Decoder-Wifi Television",(1),"KSh 14,999","TOP SALE Vitron HTC3200S,Frameless 32 Inch Smart Android TV Netflix Youtube-Decoder-Wifi Television","SALE Vitron HTC3200S,Frameless  Smart Android TV Netflix Youtube-Decoder-Wifi Television",TOP,32
"Samsung 55CU8000, 55 Inch Crystal UHD 4K Smart TV",(0),"KSh 81,700","Samsung 55CU8000, 55 Inch Crystal UHD 4K Smart TV","55CU8000,  Crystal UHD 4K Smart TV",Samsung,55
"TCL32"" Inches FULL HD Smart Android TV LED Frameless TV Inbuilt Decoder Bluetooth Chromecast built-in Google Play Prime Video I-cast Screen Dolby",(0),"KSh 20,995",TCL32 Inches FULL HD Smart Android TV LED Frameless TV Inbuilt Decoder Bluetooth Chromecast built-in Google Play Prime Video I-cast Screen Dolby,Inches FULL HD Smart Android TV LED Frameless TV Inbuilt Decoder Bluetooth Chromecast built-in Google Play Prime Video I-cast Screen Dolby,TCL32,32
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,WIFI, APP STORE 1GB-RAM 8GB-ROM+BRACKET +EXTENSION",(0),"KSh 20,990","BLUETOOTH VITRON HTC4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,WIFI, APP STORE 1GB-RAM 8GB-ROMBRACKET EXTENSION","VITRON HTC4388FS  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,WIFI, APP STORE 1GB-RAM 8GB-ROMBRACKET EXTENSION",BLUETOOTH,43
"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+8 FREE GIFTS",(0),"KSh 14,790","VITRON 32 INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY8 FREE GIFTS","HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY8 FREE GIFTS",VITRON,32
"(New arrival) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV  DVBT2+S2 Inbuilt Decoder HIFI Speaker+FREE BRACKET+EXTENSION",(0),"KSh 11,995",New arrival Syinix 32E62M 32 inch E Series FRAMELESS HD LED Digital TV A Panel i-Cast TV  DVBT2S2 Inbuilt Decoder HIFI SpeakerFREE BRACKETEXTENSION,arrival Syinix 32E62M  E Series FRAMELESS HD LED Digital TV A Panel i-Cast TV  DVBT2S2 Inbuilt Decoder HIFI SpeakerFREE BRACKETEXTENSION,New,32
"VISION32  32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 6 EXTRA Free Gifts",(0),"KSh 15,695","VISION32  32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  6 EXTRA Free Gifts","VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  6 EXTRA Free Gifts",VISION32,32
"VISION+ 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 6 EXTRA Free Gifts",(0),"KSh 15,995","VISION 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  6 EXTRA Free Gifts","VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  6 EXTRA Free Gifts",VISION,32
SKYMAX 19 INCH DIGITAL LED TV; the TV will transform your living room into a multimedia entertainment center.,(0),"KSh 6,499",SKYMAX 19 INCH DIGITAL LED TV the TV will transform your living room into a multimedia entertainment center.,DIGITAL LED TV the TV will transform your living room into a multimedia entertainment center.,SKYMAX,19
(GREAT DEALS)LG smart tv Vivid color and remarkable detail with 4K HDR10 Pro 43UR80006LJ 4K UHD 43 Inch UR80 series α5 Gen6 AI Processor Dolby Atmos Smart Functionality including ThinQ AI and WebO,(0),"KSh 81,179",GREAT DEALSLG smart tv Vivid color and remarkable detail with 4K HDR10 Pro 43UR80006LJ 4K UHD 43 Inch UR80 series α5 Gen6 AI Processor Dolby Atmos Smart Functionality including ThinQ AI and WebO,DEALSLG smart tv Vivid color and remarkable detail with 4K HDR10 Pro 43UR80006LJ 4K UHD  UR80 series α5 Gen6 AI Processor Dolby Atmos Smart Functionality including ThinQ AI and WebO,GREAT,43
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty",(0),"KSh 19,995",Hisense 32 inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty,32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty,Hisense,32
"Vitron 55"" Inch Frameless Smart Android TV with Bluetooth, Netflix and Youtube 4KUHD Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions",(0),"KSh 43,930","Vitron 55 Inch Frameless Smart Android TV with Bluetooth, Netflix and Youtube 4KUHD Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions","Frameless Smart Android TV with Bluetooth, Netflix and Youtube 4KUHD Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions",Vitron,55
TCL 55 INCH 4K QLED TELEVISION,(0),"KSh 68,800",TCL 55 INCH 4K QLED TELEVISION,4K QLED TELEVISION,TCL,55
"VITRON HTC5568S 55"" inch BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TV GUARD+ BRACKET",(0),"KSh 42,995","VITRON HTC5568S 55 inch BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TV GUARD BRACKET","HTC5568S  BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TV GUARD BRACKET",VITRON,55
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,WIFI,DECODER TELEVISION",(0),"KSh 35,999","Vitron 5068US,50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,WIFI,DECODER TELEVISION","5068US, FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,WIFI,DECODER TELEVISION",Vitron,50
"Vitron 32"" Inch Digital LED Television USB HDMI VGA,Inbuilt Decoder Television",(0),"KSh 11,999","Vitron 32 Inch Digital LED Television USB HDMI VGA,Inbuilt Decoder Television","Digital LED Television USB HDMI VGA,Inbuilt Decoder Television",Vitron,32
"Gld 32''INCH ,Frameless 32Inch Smart Android Tv,Netflix,Youtube",(0),"KSh 14,999","Gld 32INCH ,Frameless 32Inch Smart Android Tv,Netflix,Youtube",",Frameless  Smart Android Tv,Netflix,Youtube",Gld,32
"Amtec 32"" Inches FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS AC/DC",(0),"KSh 14,800",Amtec 32 Inches FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS ACDC,es FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS ACDC,Amtec,32
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",(0),"KSh 11,998","Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity","Plus  digital frameless Tele VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",Vision,32
LG UHD 4K TV 2023| 70 Inch | UR80 series| WebOS 23 | Smart AI ThinQ | Magic Remote | AI Concierge | Cinema Immersion | Game Optimizer & Dashboard,(0),"KSh 136,000",LG UHD 4K TV 2023 70 Inch  UR80 series WebOS 23  Smart AI ThinQ  Magic Remote  AI Concierge  Cinema Immersion  Game Optimizer  Dashboard,UHD 4K TV 2023   UR80 series WebOS 23  Smart AI ThinQ  Magic Remote  AI Concierge  Cinema Immersion  Game Optimizer  Dashboard,LG,70
"Vitron 4388FS,43"" Inches FRAMELESS Full HD Smart Android TV,Youtube,Netflix  Television",(0),"KSh 23,690","Vitron 4388FS,43 Inches FRAMELESS Full HD Smart Android TV,Youtube,Netflix  Television","4388FS,es FRAMELESS Full HD Smart Android TV,Youtube,Netflix  Television",Vitron,43
"VITRON HTC5568S,55"" Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TILT WALL BRACKET",(0),"KSh 42,995","VITRON HTC5568S,55 Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TILT WALL BRACKET","HTC5568S,es BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TILT WALL BRACKET",VITRON,55
"AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+7 FREE GIFTS",(0),"KSh 21,795","AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor7 FREE GIFTS","TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor7 FREE GIFTS",AMTEC43,43
"GLD 32"" Inch,FRAMELESS SMART Android TV,NETFLIX,BLUETOOTH ENABLED+YOUTUBE TELEVISION",(0),"KSh 13,699","GLD 32 Inch,FRAMELESS SMART Android TV,NETFLIX,BLUETOOTH ENABLEDYOUTUBE TELEVISION",",FRAMELESS SMART Android TV,NETFLIX,BLUETOOTH ENABLEDYOUTUBE TELEVISION",GLD,32
"VISION 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT + a Free Wall Bracket/S2 Screen Share",(0),"KSh 15,795","VISION 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT  a Free Wall BracketS2 Screen Share","VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT  a Free Wall BracketS2 Screen Share",VISION,32
"Glaze 32 INCH"" LED DIGITAL TV WITH INBUILT DECODER(FREE TO AIR CHANNELS), USB,HDMI PORTS",(0),"KSh 11,799","Glaze 32 INCH LED DIGITAL TV WITH INBUILT DECODERFREE TO AIR CHANNELS, USB,HDMI PORTS","LED DIGITAL TV WITH INBUILT DECODERFREE TO AIR CHANNELS, USB,HDMI PORTS",Glaze,32
"TCL 4K HDR 55P635 2022 MODEL FRAMELESS Google TV, WORK WITH ALEXA+2 YEARS WARRANTY",(0),"KSh 51,899","TCL 4K HDR 55P635 2022 MODEL FRAMELESS Google TV, WORK WITH ALEXA2 YEARS WARRANTY","4K HDR 55P635 2022 MODEL FRAMELESS Google TV, WORK WITH ALEXA2 YEARS WARRANTY",TCL,
"Vitron 50"" Inch ULTRA HD FRAMELESS 4K Android TV,NETFLIX,YOUTUBE,WIFI TELEVISION",(0),"KSh 36,999","Vitron 50 Inch ULTRA HD FRAMELESS 4K Android TV,NETFLIX,YOUTUBE,WIFI TELEVISION","ULTRA HD FRAMELESS 4K Android TV,NETFLIX,YOUTUBE,WIFI TELEVISION",Vitron,50
"GLAZE GZ-3230S 32 Inch Smart Android TV Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV 12 MONTHS WARRANT",(0),"KSh 12,999","GLAZE GZ-3230S 32 Inch Smart Android TV Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV 12 MONTHS WARRANT","GZ-3230S  Smart Android TV Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV 12 MONTHS WARRANT",GLAZE,32
"Amtec 32"" Inch AC/DC TV, Frameless, Full HD. Digital LED+EXTENSION + TV Bracket",(0),"KSh 13,800","Amtec 32 Inch ACDC TV, Frameless, Full HD. Digital LEDEXTENSION  TV Bracket","ACDC TV, Frameless, Full HD. Digital LEDEXTENSION  TV Bracket",Amtec,32
Sony 75S30 75 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision (K-75S30),(0),"KSh 230,000",Sony 75S30 75 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision K-75S30,75S30  Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision K-75S30,Sony,75
TCL 75P635 75'' Smart UHD 4K With HDR Google TV Frameless,(0),"KSh 130,000",TCL 75P635 75 Smart UHD 4K With HDR Google TV Frameless,75P635 75 Smart UHD 4K With HDR Google TV Frameless,TCL,
TCL 85″ C655 (New 2024) QLED Pro Smart Google TV – 85C655,(0),"KSh 260,000",TCL 85 C655 New 2024 QLED Pro Smart Google TV  85C655,85 C655 New 2024 QLED Pro Smart Google TV  85C655,TCL,
Sony 65S30 65 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision (K-65S30),(0),"KSh 137,000",Sony 65S30 65 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision K-65S30,65S30  Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision K-65S30,Sony,65
SYINIX S65 SERIES 32 INCH SMART TV,(0),"KSh 17,999",SYINIX S65 SERIES 32 INCH SMART TV,S65 SERIES  SMART TV,SYINIX,32
"VISIONPLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT + a Free Wall Bracket/S2 Screen Share",(0),"KSh 14,495","VISIONPLUS 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT  a Free Wall BracketS2 Screen Share","VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT  a Free Wall BracketS2 Screen Share",VISIONPLUS,32
"Vitron 32"" Inch Smart Android TV,Frameless, Netflix,Youtube+14MONTHS WARRANTY",(0),"KSh 14,799","Vitron 32 Inch Smart Android TV,Frameless, Netflix,Youtube14MONTHS WARRANTY","Smart Android TV,Frameless, Netflix,Youtube14MONTHS WARRANTY",Vitron,32
Hisense 75 inch  75U80H  Smart Android ULED 8K UHD HDR Frameless U7,(0),"KSh 459,999",Hisense 75 inch  75U80H  Smart Android ULED 8K UHD HDR Frameless U7,75U80H  Smart Android ULED 8K UHD HDR Frameless U7,Hisense,75
