clean_product_name,brand,size,tv_type,product_reviews,product_price
"Vision 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE BRACKET",vision,32,digital,0,13695
Gld 32inch Frameless SmartAndroid TV Appstore Inbuilt Decoder Netflix YoutubeBracketExtension,gld,32,smart,0,14499
"Gld 43 inch FHD Frameless SmartAndroid TV,BLUETOOTH, InbuiltDecoderExtensionBracket",gld,43,smart,0,23750
"Gld 4388FS,43 Inch-FULL HD,SMART 11 ANDROID TV BLUETOOTH ,NETFLIXYOUTUBERCA CABLETV GUARD",gld,43,smart,0,22699
"Gld 43 Inch- FULL HD Android 11,SMART TV,YOUTUBENETFLIXINBUILT DECODERWALL BRACKETHDMI",gld,43,smart,0,22850
"Vitron 32 Inches Android Smart TV,Netflix,HDMI,DecoderWall Mount BracketTV Guard",vitron,32,smart,0,15599
"Vitron 43 Inch-FRAMELESS DESIGN,BLUETOOTH,SMARTANDROID TVWALL BRACKETRCA CABLE",vitron,43,smart,0,23399
"Gld 43 Inch-FHD,SMART ANDROID TV BLUETOOTH ,NETFLIXYOUTUBEHDMI CABLETV GUARD",gld,43,smart,0,22999
"Amtec32 INCH 32R1S FRAMELESS Bluetooth CONNECTIVITY Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TVFREE BRACKETRCAAUDIO CABLE",vision,32,smart,0,15195
BLUETOOTH  VITRON HTC 4388FS 43 INCH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports  7  FREE GIFTS,vitron,43,smart,0,23890
"TCL 50P635 50 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH",tcl,50,Unknown Type,0,43899
"Vitron HTC4068S - 40 Inch Frameless Television SMART Android HD TV Netfix,Youtube Appstore14 MONTHS WARRANTYFREE GIFTS",vitron,40,smart,0,22290
"Vitron HTC4068FS,40Inches Frameless Television Smart Android TV Inbuilt Decoder Netflix, Youtube AppstoreFree Extension Wall Bracket14 MONTHS WARRANTY",vitron,40,smart,0,21299
TCL 32 Inches Digital TV Inbuilt Decoder  Free TV Guard  32GB Flash  Extension,tcl,32,digital,0,23299
Vitron  HTC3200S Bluetooth Enabled 32 Inch Smart Android TV,vitron,32,smart,0,15795
"Vitron 32Inch, Frameless, Bluetooth Enabled, Smart Android TV Inbuilt Decoder, Netflix, Youtube,  Appstore",vitron,32,smart,0,13999
CTC 32 Android Smart TV LED HD TelevisionInbuilt Decorder24 Months Warranty,vision,32,smart,0,16900
Hisense 32A60KEN A6 Series 32 Inch Frameless Smart TV With Inbuilt WIFI TELEVISION,hisense,32,smart,0,20865
"Vitron HTC4068S,40 Inch HD Smart TV Inbuilt WIFI Netflix, Youtube Television",vitron,40,smart,0,21880
"Vitron HTC4068S,40 Inch Smart Android HD TV Netflix, Youtube Television",vitron,40,smart,0,20999
TCL 43 Inch Smart GOOGLE TELEVSION BLUETOOTH-43S5400A Free MountTV guard  32GB Sandisk..,tcl,32,smart,0,35999
"TCL S5400S,43 Inch - FHD,GOOGLE-ANDROID TV, Smart TV,Bluetooth TV,FramelessFREE 32GB FLASH DISK",tcl,32,smart,0,34500
"TCL 43 Inch-S5400S - FHD,GOOGLE TV, Smart  Digital TV,Bluetooth TV,FramelessEXTENSION32GB FLASH DISK",tcl,32,smart,0,34999
"TCL 43 Inch-S5400S - FHD,GOOGLE TV, Smart  Digital TV,Bluetooth TV,FramelessEXTENSION32GB FLASH DISK",tcl,32,smart,0,34999
"Hisense 32A4HKEN A4 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE TELEVISION",hisense,32,smart,0,22999
Vitron 19 TV User Manual Remote Control  Aerial,vitron,19,Unknown Type,0,6599
Iconix 32 INCHES DIGITAL TV WITH INBUILD DECORDER -USBHDMI PORTS,iconix,32,digital,0,14500
TCL 32 Inches SMART ... TV Inbuilt Decoder  TV Guard  32GB  Extension  Moun,tcl,32,smart,0,24500
"OFFER OFFER  Hisense -50A6K 50 Inch  VIDAA OS LED Frameless Smart TV,BLUETOOTH ENABLED,DOLBY-AUDIO2 YEARS WARRANTY",hisense,50,smart,0,47890
"VITRON 55 Inch HTC5568US  BLUETOOTH 4K UHD Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM  4 FREE GIFTS",vitron,55,smart,0,43995
"Vision32 Plus VP8832DF 32 inch FRAMELESS DVB T2S2 Digital HD LED TV, In-built Decoder for Free to air Channels Wide Color Enhancer",vision,32,digital,0,12395
"VISION 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  8  FREE GIFTS",vision,43,smart,0,27995
"Hisense 32A60KEN A6 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE TELEVISION",hisense,32,smart,0,21990
"Vitron FRAMELESS 43 Inch SMART TV,DECODER,YOUTUBE, BLUETOOTH-ENABLED GIFTS",vitron,43,smart,0,23500
"Vitron HTC3200S, Frameless 32 Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions14 MONTHS WARRANTY",vitron,32,smart,0,14799
Vitron 65 Inch Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO Black 65 Inch,vitron,65,smart,1,71999
Gld 32inch Smart LED TV with Bluetooth and inbuilt Sound-bar free Guard,gld,32,smart,0,13999
"Vitron HTC3218,32 -Frameless HD LED Digital Television",vitron,32,digital,0,11999
"Synix 55 Inch 4K UHD Frameless Voice Control  Android TV, Netflix, Youtube Bluetooth Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extension",vision,55,Unknown Type,0,54830
"CTC32 Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage  6 Free Gifts",vision,32,digital,0,14199
"Vitron HTC4388FS- 43 Inch,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore 7 FREE EXTRA GIFTS",vitron,43,smart,2,22899
"Vision Plus 32 INCH VP8832DF FRAMELESS DVB T2S2 Digital HD LED TV, In-built Decoder FOR Free-to-air ChannelsA FREE WALL MOUNTING BRACKET",vision,32,digital,0,12995
"Gld 32LED, Digital TV With Consistently Clear Audio And Visual Quality",gld,32,digital,0,12999
"Vision Plus 43, UHD 4K FRAMELESS SMART TV",vision,43,smart,0,35000
Hisense 43A6KKEN 43 inches AI 4k Upscaler Dolby Vision Vidaa Voice with Dual Band Wifi UHD LED TV,hisense,43,Unknown Type,0,35500
vitron 32snart Android Frameless with Bluetooth TV HD Netflix TV YouTube television  energy saving,vitron,32,Unknown Type,0,14575
LG 55NANO80 - 55 NANOCELL UHD 4K Smart TV - Black,lg,55,smart,0,107950
"Amtec 32Inch Frameless,Bluetooth-Enabled, Smart  Digital TV,Android TV Youtube",amtec,32,smart,0,13497
"Vitron 32 Inch Digital LED TV Multiple USB,HDMI Ports,VGA Inbuilt tuner1 YEAR WARRANTY",vitron,32,digital,0,11990
TCL 43P635 - 43 Smart UHD 4K With HDR Google TV Frameless - 2022 TELEVISION,tcl,43,smart,0,35999
"TCL 43P635, 43 FRAMELESS 4K ULTRA HD GOOGLE TV, VOICE CONTROL",tcl,43,Unknown Type,0,33599
"Vitron 4068FS, 40 Smart Android TV, Netflix, Youtube - Black, 1YR WRTY",vitron,40,smart,0,19997
"AILYONS 32digital flameless clear television HDMI,USB,FREE CHANNELS",vision,32,digital,0,12499
"Vision 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity7 Free Gifts",vision,32,digital,0,14595
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE BRACKET",vision,32,digital,0,11995
"Vision32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE BRACKET",vision,32,digital,0,12295
"VisionPlus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET",vision,32,digital,0,13599
"Vision 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET",vision,32,digital,0,13495
"Vision32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET",vision,32,digital,0,12595
"Vision 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",vision,32,digital,0,12995
"Vitron 55 FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE,1.5GBRAM, 8GBROM",vitron,55,Unknown Type,0,49000
Hisense 32 inch Smart TV Smart Television HDTV Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels 3 EXTRA GIFTS,hisense,32,smart,0,22695
"HISENSE 32 inch Smart TV VIDAA OS DST HD Inbuilt Decoder Built-in Wifi Dolby Audio Prime Video, Share to TV, Netflix Youtube Multiple HDMI,USB Ports  7 Free Gifts",hisense,32,smart,0,23695
"Hisense 65 4K UHD TELEVISION 2022 LATEST MODEL,VOICE CONTROL,WI-FI,NETFLIX,4K",hisense,65,Unknown Type,0,89000
"Syinix 43 inch Smart 2K Full HD LED TV, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video",syinix,43,smart,0,27999
"TCL  50 Inch Smart Androidtv UHD 4K LED,Google Play,NETFLIX,YOUTUBE TELEVISION",tcl,50,smart,0,57000
"HISENSE 32 Inches Frameless Smart TV  INBUILT WIFI,NETFLIX,YOUTUBE,USB,HDMI",hisense,32,smart,0,20999
Hisense32 inch Smart TV Smart Television HDTV Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels,hisense,32,smart,0,21995
Amtec 19 DIGITAL TV  ACDC LED TV WITH FREE TO AIR CHANNELS HDMIUSB PORTS-DIGITAL TV,amtec,19,digital,0,7199
"VITRON43 HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS6 FREE ACCESSORIES",vitron,43,smart,0,23699
"Royal 43 Inch Smart Android Version 11 TV,Frameless, Youtube  Netflix",royal,43,smart,0,24999
TCL 43 43S5400 Smart FHD Google Tv With Voice Control 2023 Model,tcl,43,smart,0,34500
"New GLAZE,GZ-4330FS Full HD 43 Inch Bluetooth Smart Android TV 1GBRAM,8GBROM Netflix Youtube Google Playstore Inbuilt Decoder Energy Saving HDMI USB  8 FREE GIFTS",glaze,43,smart,0,23699
"Hisense 32 Inch Smart Vidaa OS Tv With NETFLIX, YOUTUBE,FRAMELESS TELEVISIONS 2 YEARS WARRANTY",hisense,32,smart,0,20499
"VITRON 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY 6 FREE GIFTS with Bluetooth enabled",vitron,32,smart,0,15899
Hisense 32A4GKEN A4 Series 32 Inch Frameless Smart TELEVISION With Inbuilt WIFI,hisense,32,smart,0,20999
"TCL 50 FULL HD ANDROIDTV, VOICE SEARCH, NETFLIX",tcl,50,Unknown Type,0,54000
Vitron HTC3218 32 Inch Frameless LED Digital HD Television,vitron,32,digital,0,12999
"Hisense 32 Inch Smart Vidaa OS Tv With NETFLIX, YOUTUBE,FRAMELESS TELEVISIONSGUARDBRACKET",hisense,32,smart,0,20499
Gld 32 Inch Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI,gld,32,smart,0,17500
"Skyworth 55 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",skyworth,55,Unknown Type,0,60000
"Skyworth 55 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",skyworth,55,Unknown Type,0,63000
"Vitron HTC5568S,55 Inches 4K UHD Smart Android Tv,Netflix,Youtube,Decoder Inbuilt,WIFI,TelevisionFREE 6 GIFTS",vitron,55,smart,0,45899
"Gld 32 Inch, Bluetooth, Frameless Smart Android TV, Youtube  Netflix  Gifts",gld,32,smart,0,13399
"HTC4388FS 43 inch TV Frameless, Bluetooth Enabled, Full HD ,Smart Android Television, Inbuilt Decoder for local channels,Wi-fi connectivity, Netflix Youtube App Store Free Wall Mounting Bracket",vision,43,smart,0,21997
SYINIX 32 inch FRAMELESS Digital LED TV Inbuilt Decoder I-cast Television DVBt2S2,vision,32,digital,0,12588
SYINIX 32 inch FRAMELESS smart LED TV Inbuilt Decoder I-cast Television DVBt2S2,vision,32,smart,0,13880
"Hisense 65 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",hisense,65,Unknown Type,0,89000
"Gld 43 Inch- BLUETOOTH -ENABLED,Android TV,NETFLIXYOUTUBEEXTENSIONTV GUARD",gld,43,Unknown Type,0,22599
"Vitron 32 Inch, Bluetooth Enabled, Frameless Smart Android TV Netflix, Youtube,  Google Play",vitron,32,smart,0,13999
TCL 43 43S5400 Smart FHD Google Tv With Voice Control,tcl,43,smart,0,30399
"TCL 32 Inches Digital TV With Inbuilt Decoder , FM Radio , USB Port , HDMI",tcl,32,digital,0,21500
"Hisense 32 Inch Smart Vidaa OS Tv With NETFLIX, YOUTUBE,FRAMELESS TELEVISIONS",hisense,32,smart,0,20499
"Hisense 58 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT",hisense,22,smart,0,69000
Skyworth 43 FULL HD Frameless Smart Android TV,skyworth,43,smart,0,35000
Hisense 50 Smart UHD 4K Frameless LED TV,hisense,50,smart,0,53000
"Vitron HTC3218,32 Inch Frameless digoital TV",vitron,32,Unknown Type,0,14500
"Vision 43 4K UHD LATEST MODEL,VIDAA SMART TV,FRAMELESS",vision,43,smart,0,37000
LG 65Nano80 - NanoCell 65 NANO80 Series 4K HDR WebOS Smart TV,lg,65,smart,0,150000
"Gld 43 inch TV Smart Android TV Bluetooth Connectivity Television,   FREE TV GUARDBRACKET",vision,43,smart,0,22999
"Gld 43 Inch SmartDigital TV,Bluetooth Frameless Full HD,Netflix,YoutubeFREE BRACKET",gld,43,smart,0,22500
VITRON32 HTC 3218 FRAMELESS 32 Inch Television HD Digital LED TV Inbuilt Decoder for FREE to AIR Channels HDMI USB Ports 14 Months Warranty VITRON 32  6 EXTRA GIFTS,vitron,32,digital,0,14195
LG OLED55C1 55 Inch  TELEVISION C1 Series Cinema Screen Design OLED 4K 2022,vision,55,Unknown Type,0,185000
"Vitron 4388FS,43 Inch Smart Android ,BLUETOOTH TV,FRAMELESS  TV,Youtube,Decoder,Wifi- Netflix,Playstore TELEVISION",vitron,43,smart,0,23980
HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports  7 FREE GIFTS,htc,43,smart,0,23699
"VITRON HTC4388FS- 43 Inch Full HD FRAMELESS,BLUETOOTH- Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS6 FREE GIFTS24 MONTHS WARRANTY",vitron,43,smart,0,23799
"Vitron 43 Inch Full HD,BLUETOOTH-ENABLEDFRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE, TELEVISIONS7 FREE GIFTS24 MONTHS WARRANTY",vitron,43,smart,0,23799
LG OLED55C1 55 Inch TELEVISION C1 Series Cinema Screen Design OLED 4K 2022,vision,55,Unknown Type,0,185000
"Vision Plus VP8843SF - 43 Full HD Frameless Android OS Smart,NETFLIX,YOUTUBE-WIFI Television",vision,43,smart,0,29999
"Gld 43 Inch, Bluetooth, Frameless Smart Android TV, Youtube  Netflix",gld,43,smart,0,22299
"TCL 32 Inch FRAMELESS SMART,GOOGLE TV ANDROID TV.",tcl,32,smart,0,22799
Gld 32 Inch Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI,gld,32,smart,0,15500
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET",vision,32,digital,0,14599
"Vitron 4388FS,43 Inches Frameless Smart Android TV,Youtube,Netflix 1GBRAM,8GBROM",vitron,43,smart,0,26000
LG OLED55C1 55 Inch television  C1 Series Cinema Screen Design OLED 4K 2022,vision,55,Unknown Type,0,185000
"Sony 65 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k",vision,65,Unknown Type,0,120000
"Skyworth 50 4K UHD ANDROID TV,FRAMELESS",skyworth,50,Unknown Type,0,50000
"Vitron 6588USWO, 65 Inch Smart ANDROID, 4K TELEVISION, WIFI, YOUTUBE,NETFLIX,FRAMELESS",vitron,65,smart,0,89000
"Hisense 58 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",hisense,,smart,0,69000
"Vitron HTC -3218 32 Inch Digital LED TV Inbuilt Decoder USB,HDMI",vitron,32,digital,0,14500
Skyworth 43 FULL HD Frameless Smart Android TV,skyworth,43,smart,0,35000
"Vitron HTC -3218 32 Inch Digital LED TV Inbuilt Decoder USB,HDMI",vitron,32,digital,0,15500
"Hisense 58 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT",hisense,22,smart,0,69000
Skyworth 43 FULL HD Frameless Smart Android TV,skyworth,43,smart,0,35000
"Hisense 65 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",hisense,65,Unknown Type,0,89000
"Skyworth 32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",skyworth,32,Unknown Type,0,20000
"Hisense 43 4K UHD TV 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",hisense,43,Unknown Type,0,45500
"Vision Plus 43, UHD 4K FRAMELESS SMART TV",vision,43,smart,0,37000
Vitron 55 Smart Android 4K LED TV,vitron,55,smart,0,49000
"Skyworth 55 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",skyworth,55,Unknown Type,0,60000
"Vitron 32 Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore14 MONTHS WARRANTY",vitron,32,smart,0,13799
"Hisense 43 A6 Series UHD 4K Smart TV,Frameless Smart TV,NETFLIX,YOUTUBE2YEARS WARRANTY",hisense,43,smart,0,36990
"Gld 32 Inch Smart Android FRAMELESS, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS8 GIFTS2 YEARS WARRANTY",vision,32,smart,0,14599
VITRON 55 INCHES UHD SMART ANDROID FRAMELESS FLAT SCREEN TV-YOUTUBEBLUETOOTHNETFLIX-USBFMHDMI,vitron,55,smart,0,44599
"BLUETOOTH VITRON HTC 4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS",vitron,43,smart,0,22295
"TCL P635- 50 INCH,BLUETOOTH,ULTRA HD 4K,GOOGLE TVPLAYSTOREFREE BRACKET32GB FLASH",tcl,32,Unknown Type,0,48600
"VITRON HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS4 FREE GIFTS",vitron,43,smart,0,23699
CTC 32 INCH AC LED DIGITAL TV-BLACK,ctc,32,digital,0,12999
"VITRON43 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS 6 EXTRA FREE GIFTS",vitron,43,smart,0,24295
"Hisense 40A4H Series 40 inch Class FHD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television 40 Inch USB HDMI VGA  24 Months Warranty",hisense,24,smart,0,28495
"Hisense 40A4H Series 40 inch Class Full HD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television 40 Inch  FREE TV GuardExtension",hisense,40,smart,0,28999
"GLAZE GZ-3230S 32 Inch Smart Android TV Frameless Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV Free BracketExtension",glaze,32,smart,0,16999
"Skyworth 32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",skyworth,32,Unknown Type,0,20000
"Vitron 65 4K Smart Frameless WEBOS TV, Wi-FiNetflix, 1YR WRTY",vitron,65,smart,0,67990
"VISIONPLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA ACCESSORIES",vision,43,smart,0,28495
Ica  Inches 22 Digital Tv With Inbuilt Decoder-USBHDMI ACDC,ica,22,digital,0,8300
"Ica 22INCHES-HD Digital LED TV - HDMI,USB PORT, Ica",ica,22,digital,0,8000
"Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",ica,19,digital,0,6600
"Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA  AERIAL",ica,19,digital,0,6900
"Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",ica,19,digital,0,6600
"VITRON43 43 INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV GUARD WALL BRACKET",vitron,43,smart,0,23095
TCL 55C645 55 Inch QLED 4K Ultra HD GoogleTV With Dolby Vision  Dolby Atmos 2023-Free TV Guard Wall Mount  32GB Flash Drive,tcl,32,Unknown Type,0,80000
"Vitron 50 Inch 4K UHD Smart  Digital Android,BLUETOOTH-ENABLED-YOUTUBE,BLACK",vitron,50,smart,0,44500
"VITRON HTC4388FS 43 INCH FRAMELESS,BLUETOOTH TV, FULL HD SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION, BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS",vitron,43,smart,0,23899
"TCL 43 Inch P635 4K UHD Smart TV, Youtube, Netflix,Bluetooth WiFi Inbuilt Decoder Dolbly I-cast, Google TVFREE BRACKET32GB FLASH",tcl,32,smart,0,35999
"TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video8 FREE GIFTS",tcl,32,smart,0,23699
"TCL 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 FREE WALL MOUNTING BRACKETEXTENSION",tcl,43,smart,0,33195
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI  FREE GIFTS,glaze,32,digital,0,15999
"TCL 43 inch-BLUETOOTH,FHD,Google TV,AndroidGOOGLE OS,Netflix,YoutubeTV GUARD32GB FLASH DISK",tcl,32,Unknown Type,0,36500
"Vitron 50 Inch FRAMELESS 4K UHD Android,HDMI,USB Inbuilt WIFI TelevisionFREE GIFTS14 MONTHS WARRANTY",vitron,50,Unknown Type,0,35999
Gld - 32inches Frameless Digital LED TV DVBT2 TV,gld,32,digital,0,12899
"VISION 32 inch Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",vision,32,digital,0,14699
"Vitron32 HTC3200S,32 Inch BLUETOOTH ENABLED FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty",vitron,32,smart,0,16195
Hisense 70A71GKEN 70 Inch A7 Smart UHD 4K Frameless LED TV - Black,hisense,70,smart,0,174800
NEW ARRIVALVISION 55 VP8855KV  55 INCHES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY,vision,55,smart,1,44999
Vision Plus 32 Frameless Smart Android TV,vision,32,smart,0,33500
Vision Plus 32 Frameless Smart Android TV,vision,32,smart,0,28500
Hisense 32 Smart Frameless Tv,hisense,32,smart,0,35500
"Vitron32 inch BLUETOOTH TV HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  8 FREE GIFTS",vitron,32,smart,0,16095
Haier  H55S6UG PRO 55 4K UHD Android Frameless TV S6 Series,haier,55,Unknown Type,0,74695
"Hisense 43 4K UHD SMART TV,WI-FI,NETFLIX,YOUTUBE,4K HDR-FRAMELESS",hisense,43,smart,0,34599
"Vitron 5068US,50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION",vitron,50,Unknown Type,0,36999
SM100 Off Grid Solar TV and House Lighting Package,Unknown,,Unknown Type,0,53000
"Vitron 4388FS,43 Inch FRAMELESS  FULL HD Smart Android TV,Inbuit Decoder- Netflix,Youtube,wifi television",vitron,43,smart,0,23999
"Vitron HTC3200S,32 Inch Android 11,Smart TV,HDMI,USB,PlaystoreGIFTS",vitron,32,smart,0,14800
"Vitron HTC3268S,32 Inch Smart Android TV Inbuilt WIFI,Netflix,Youtube FREE GIFTS.",vitron,32,smart,0,16500
Vitron 19 INCHES WITH FREE TO AIR WITH DECORDER,vitron,19,Unknown Type,0,6899
SYINIX 65 Smart Android 4k Television,vision,65,smart,0,105500
"VITRON 32 INCHHTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY",vitron,32,smart,0,13999
