product_name,product_reviews,product_price,clean_product_name,brand,size,tv_type
"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION",(0),"KSh 14,899","GLD 32 Inch,FRAMELESS SMART BLUETOOTH Android TV,NETFLIXYOUTUBE-WIFI TELEVISION",vision,32,smart
"ROYAL 43"" Inch FULL HD FRAMELESS Smart Android TV Netflix  Television+6 FREE GIFTS",(0),"KSh 24,999",ROYAL 43 Inch FULL HD FRAMELESS Smart Android TV Netflix  Television6 FREE GIFTS,vision,43,smart
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION",(0),"KSh 21,999","Amtec 43L20 43 Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION",vision,43,smart
"Hisense 43A6000, 43 inch Smart Digital Full HD Frameless LED TV - Black",(1),"KSh 37,899","Hisense 43A6000, 43 inch Smart Digital Full HD Frameless LED TV - Black",hisense,43,smart
"Vitron S4068 40"" INCH SMART ANDROID TV,DECODER,WIFI NETFLIX, YOUTUBE TELEVISION.",(0),"KSh 20,990","Vitron S4068 40 INCH SMART ANDROID TV,DECODER,WIFI NETFLIX, YOUTUBE TELEVISION.",vitron,40,smart
"Skyworth 55"" 4K QLED 2022 LATEST GOOGLE TV,VOICE CONTROL,QUANTUM DOT,FRAMELESS-55G3B",(0),"KSh 59,000","Skyworth 55 4K QLED 2022 LATEST GOOGLE TV,VOICE CONTROL,QUANTUM DOT,FRAMELESS-55G3B",skyworth,55,Unknown Type
"VISION PLUS 8832F ,32 inch FRAMELES HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE,APP STORE Dolby Audio Inbuilt DecoderDVBT2/S2+FREE BRACKET+FREE TV GUARD",(0),"KSh 16,699","VISION PLUS 8832F ,32 inch FRAMELES HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE,APP STORE Dolby Audio Inbuilt DecoderDVBT2S2FREE BRACKETFREE TV GUARD",vision,32,smart
"Vitron 5068US - 50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,NETFLIX,YOUTUBE- TELEVISION",(0),"KSh 35,999","Vitron 5068US - 50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,NETFLIX,YOUTUBE- TELEVISION",vitron,50,Unknown Type
NEW Von Frameless 43 Ultra HD TV Smart LED TV FHD VEL43FSVW 43 Smart WebOS BT Enabled USB HDMI Digital tuner Smart TV,(0),"KSh 40,289",NEW Von Frameless 43 Ultra HD TV Smart LED TV FHD VEL43FSVW 43 Smart WebOS BT Enabled USB HDMI Digital tuner Smart TV,Unknown,43,smart
"Hisense 70 Inch Smart 4k UHD Frameless TV (70A71KEN) BlueTooth, Voice Search, Netflix, YouTube, Freeview Play, Alexa built-In",(0),"KSh 105,999","Hisense 70 Inch Smart 4k UHD Frameless TV 70A71KEN BlueTooth, Voice Search, Netflix, YouTube, Freeview Play, Alexa built-In",hisense,70,smart
Syinix 32 inch Smart TV 32S65 Frameless YouTube Netflix i-Cast,(1),"KSh 13,999",Syinix 32 inch Smart TV 32S65 Frameless YouTube Netflix i-Cast,syinix,32,smart
"Hisense  50'' Smart UHD 4K Frameless LED TV-YouTube, Netflix-Smart Tvs",(2),"KSh 44,999","Hisense  50 Smart UHD 4K Frameless LED TV-YouTube, Netflix-Smart Tvs",hisense,50,smart
"Vitron 50"" Inch FRAMELESS 4K UHD Android TV 1.5GB RAM,8GB ROM,INBUILT WI-FI+DECODER+TV GUARD",(0),"KSh 35,999","Vitron 50 Inch FRAMELESS 4K UHD Android TV 1.5GB RAM,8GB ROM,INBUILT WI-FIDECODERTV GUARD",vitron,50,Unknown Type
Sony 65 Inch 65X75K UHD 4K With HDR Smart TV (Google TV),(0),"KSh 119,999",Sony 65 Inch 65X75K UHD 4K With HDR Smart TV Google TV,sony,65,smart
"Hisense 43” DISPLAY 2021 LATEST MODEL,VOICE CONTROL,WI-FI,GOOGLE ASSISTANT,NETFLIX TELEVISION",(0),"KSh 35,599","Hisense 43 DISPLAY 2021 LATEST MODEL,VOICE CONTROL,WI-FI,GOOGLE ASSISTANT,NETFLIX TELEVISION",hisense,43,Unknown Type
"TCL 43S5400 43"" Full HD Google Tv With Voice Control",(1),"KSh 29,999",TCL 43S5400 43 Full HD Google Tv With Voice Control,tcl,43,Unknown Type
"BLUETOOTH Gld 43"" Smart Android Frameless HD LED Television ,NETFLIX,YOUTUBE- TELEVISIONS+8 FREE GIFTS",(0),"KSh 22,790","BLUETOOTH Gld 43 Smart Android Frameless HD LED Television ,NETFLIX,YOUTUBE- TELEVISIONS8 FREE GIFTS",vision,43,smart
"CTC 19"" Inches Digital Tv + Aerial",(0),"KSh 6,900",CTC 19 Inches Digital Tv  Aerial,Unknown,19,digital
"Samsung 65"" 4K 2023 LATEST CRYSTAL UHD SMART TV With Voice Control-65CU7000.",(0),"KSh 109,009",Samsung 65 4K 2023 LATEST CRYSTAL UHD SMART TV With Voice Control-65CU7000.,samsung,65,smart
"LG 50UQ75006 50"" INCH 4K ULTRA HD SMART TV, YOUTUBE, NETFLIX (2022)",(1),"KSh 64,999","LG 50UQ75006 50 INCH 4K ULTRA HD SMART TV, YOUTUBE, NETFLIX 2022",lg,50,smart
"SHARE THIS PRODUCT

Hisense 65A6K UHD Smart TV",(0),"KSh 89,250","SHARE THIS PRODUCT

Hisense 65A6K UHD Smart TV",hisense,65,smart
"Hisense 32 Inch A4 Series Frameless Smart TV (32A4HKEN) Chrome-Cast Built In, Voice Control Ready, Netflix, YouTube with Free Gifts, 16GB HP Flash + 4 Way Extension + Wall Mount + TV Guard",(0),"KSh 22,599","Hisense 32 Inch A4 Series Frameless Smart TV 32A4HKEN Chrome-Cast Built In, Voice Control Ready, Netflix, YouTube with Free Gifts, 16GB HP Flash  4 Way Extension  Wall Mount  TV Guard",hisense,32,smart
"Vitron HTC4068S,40 Inch Frameless Smart Android TV Inbuilt WIFI Netflix,Youtube Inbuilt Decoder Appstore 2*USB 3*HDMI 14 Months Warranty + 6 FREE GIFTS",(0),"KSh 23,999","Vitron HTC4068S,40 Inch Frameless Smart Android TV Inbuilt WIFI Netflix,Youtube Inbuilt Decoder Appstore 2USB 3HDMI 14 Months Warranty  6 FREE GIFTS",vitron,40,smart
Synix 32Inch FRAMELESS Icast Smart TV + 7 Free Gifts,(0),"KSh 16,290",Synix 32Inch FRAMELESS Icast Smart TV  7 Free Gifts,Unknown,32,smart
"55 inch Skyworth 4K UHD ANDROID TV,VOICE CONTROL,WI-FI,NETFLIX,YOUTUBE-55G3A with INBUILT DECODER",(0),"KSh 59,899","55 inch Skyworth 4K UHD ANDROID TV,VOICE CONTROL,WI-FI,NETFLIX,YOUTUBE-55G3A with INBUILT DECODER",skyworth,55,Unknown Type
SYINIX 65 Smart Android 4k Television,(0),"KSh 99,500",SYINIX 65 Smart Android 4k Television,vision,65,smart
"Vitron 55 Inch 4K UHD Smart Android Frameless TV with  Free to Air Channels, Inbuilt Decoder, WI-FI, Netflix, Appstore, YouTube, Bluetooth Enabled",(0),"KSh 44,899","Vitron 55 Inch 4K UHD Smart Android Frameless TV with  Free to Air Channels, Inbuilt Decoder, WI-FI, Netflix, Appstore, YouTube, Bluetooth Enabled",vitron,55,smart
"Gld 43"" Inches FHD Smart Android TV,Youtube,Netflix",(1),"KSh 25,999","Gld 43 Inches FHD Smart Android TV,Youtube,Netflix",gld,43,smart
"Vitron 50"" Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS+5 FREE GIFTS",(0),"KSh 36,999","Vitron 50 Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS5 FREE GIFTS",vitron,50,smart
"Vitron 50"" Inch FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black 50 inch",(1),"KSh 33,999","Vitron 50 Inch FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black 50 inch",vitron,50,Unknown Type
"Vitron HTC3200S, HD Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+8 Gifts+14 MONTHS WARRANTY",(0),"KSh 14,790","Vitron HTC3200S, HD Frameless 32 Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions8 Gifts14 MONTHS WARRANTY",vitron,32,smart
"Synix 55'' 4K UHD 2022 LATEST ANDROID TV,VOICE CONTROL,FRAMELESS,WI-FI,NETFLIX-55U51",(0),"KSh 73,500","Synix 55 4K UHD 2022 LATEST ANDROID TV,VOICE CONTROL,FRAMELESS,WI-FI,NETFLIX-55U51",Unknown,55,Unknown Type
"Vision Plus VP8832SF - 32″ Frameless Smart Android TV,BLUETOOTH + 3 Months Showmax Subscription+6 GIFTS",(2),"KSh 19,999","Vision Plus VP8832SF - 32 Frameless Smart Android TV,BLUETOOTH  3 Months Showmax Subscription6 GIFTS",vision,32,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 3 FREE GIFTS",(0),"KSh 13,990","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  3 FREE GIFTS",vitron,32,smart
"Glaze GZ-4310FS,43"" Inch Full HD Smart Android TV WIFI,NETFLIX,YOUTUBE Television",(0),"KSh 23,999","Glaze GZ-4310FS,43 Inch Full HD Smart Android TV WIFI,NETFLIX,YOUTUBE Television",vision,43,smart
Hisense Tv 50 smart 4k framless A6G 50A6GKEN,(2),"KSh 62,500",Hisense Tv 50 smart 4k framless A6G 50A6GKEN,hisense,50,smart
Vision Plus 43 inch Frameless FHD Smart Android TV,(0),"KSh 23,999",Vision Plus 43 inch Frameless FHD Smart Android TV,vision,43,smart
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 6 FREE GIFTS",(0),"KSh 14,590","Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  6 FREE GIFTS",vitron,32,smart
TCL 43 Inch 4K UHD HDR Google TV – 43P635-Free TV guard + 32GB Sandisk 43 inch,(0),"KSh 39,000",TCL 43 Inch 4K UHD HDR Google TV  43P635-Free TV guard  32GB Sandisk 43 inch,tcl,32,Unknown Type
"Gld 24"" Inch FRAMELESS LED DIGITAL TV FREE TO AIR CHANNELS 12 MONTHS WARRANTYAC/DC",(0),"KSh 10,499",Gld 24 Inch FRAMELESS LED DIGITAL TV FREE TO AIR CHANNELS 12 MONTHS WARRANTYACDC,gld,24,digital
Vitron 32&quot; Inches - FULL_HD Digital LED_TV With HDMI Output,(2),"KSh 19,999",Vitron 32quot Inches - FULL_HD Digital LED_TV With HDMI Output,vitron,32,digital
"Vitron 4388FS,43"" Inch FRAMELESS Smart Android TV Netflix + 4 GIFTS",(0),"KSh 22,599","Vitron 4388FS,43 Inch FRAMELESS Smart Android TV Netflix  4 GIFTS",vitron,43,smart
"VITRON43 BLUETOOTH 43"" INCH TV FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APPSTORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports HTC 4388FS+ 8 FREE GIFTS",(0),"KSh 24,388",VITRON43 BLUETOOTH 43 INCH TV FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APPSTORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports HTC 4388FS 8 FREE GIFTS,vitron,43,smart
"Samsung 43T5300 43'' FULL HD SMART TV, Netflix, YouTube Television",(0),"KSh 45,999","Samsung 43T5300 43 FULL HD SMART TV, Netflix, YouTube Television",vision,43,smart
"Vitron 32"" Inch FRAMELESS Smart Android TV Inbuilt WIFI,Netflix,Youtube,Decoder Television",(0),"KSh 14,599","Vitron 32 Inch FRAMELESS Smart Android TV Inbuilt WIFI,Netflix,Youtube,Decoder Television",vitron,32,smart
Samsung 75CU8000 75 Inch Crystal 4K UHD Smart LED TV With Built In Receiver (2023),(0),"KSh 178,000",Samsung 75CU8000 75 Inch Crystal 4K UHD Smart LED TV With Built In Receiver 2023,samsung,75,smart
"Vitron HD Frameless 32"" LED Digital TV Inbuilt Decoder Television",(0),"KSh 11,999",Vitron HD Frameless 32 LED Digital TV Inbuilt Decoder Television,vitron,32,digital
"Ailyon 32Inch Frameless Smart Android TV, Inbuilt Decoder Netflix, Appstore Enjoy access to youtube,netflix, Facebook and many more apps with ease. It carries a powerful multi-surround sound effect t",(0),"KSh 18,999","Ailyon 32Inch Frameless Smart Android TV, Inbuilt Decoder Netflix, Appstore Enjoy access to youtube,netflix, Facebook and many more apps with ease. It carries a powerful multi-surround sound effect t",Unknown,32,smart
"Skyworth 55G3B, 55” 4K QLED 2022 Frameless Smart Android TV – Black",(0),"KSh 53,999","Skyworth 55G3B, 55 4K QLED 2022 Frameless Smart Android TV  Black",skyworth,55,smart
"Vitron HTC4068S,40"" Inch Smart Android HD TV Netflix, Youtube-Wifi Inbuilt,Decoder Television",(0),"KSh 21,990","Vitron HTC4068S,40 Inch Smart Android HD TV Netflix, Youtube-Wifi Inbuilt,Decoder Television",vitron,40,smart
"Vitron 4388FS,43"" Inch Frameless Smart Android TV 1GBRAM,8GBROM+14 MONTHS WARRANTY",(0),"KSh 21,599","Vitron 4388FS,43 Inch Frameless Smart Android TV 1GBRAM,8GBROM14 MONTHS WARRANTY",vitron,43,smart
"Vitron 4388FS 43'' FRAMELESS SMART Android TV InbuiltWIFI,Netflix,Youtube+Free Gifts",(0),"KSh 22,799","Vitron 4388FS 43 FRAMELESS SMART Android TV InbuiltWIFI,Netflix,YoutubeFree Gifts",vitron,43,smart
CTC 22'' Inch Digital LED TV With Inbuilt Decoder.,(1),"KSh 7,299",CTC 22 Inch Digital LED TV With Inbuilt Decoder.,Unknown,22,digital
CTC 24inches Digital Led Tv Inbuilt Decorder TV,(0),"KSh 9,200",CTC 24inches Digital Led Tv Inbuilt Decorder TV,Unknown,24,digital
Sony Bravia 55″ 55X75 4k Ultra HD Smart led Google Tv,(0),"KSh 79,999",Sony Bravia 55 55X75 4k Ultra HD Smart led Google Tv,sony,55,smart
"[OFFER] Samsung 50CU7000, 50 INCH 4K UHD Smart TV, Youtube, Netflix-Black 2023 TELEVISIONS+2 YEARS WARRANTY",(0),"KSh 64,780","OFFER Samsung 50CU7000, 50 INCH 4K UHD Smart TV, Youtube, Netflix-Black 2023 TELEVISIONS2 YEARS WARRANTY",vision,50,smart
"MG 32"" Inch Frameless Smart Android TV,Netflix,Youtube,Appstore TELEVISIONS+14 MONTHS WARRANTY",(0),"KSh 15,990","MG 32 Inch Frameless Smart Android TV,Netflix,Youtube,Appstore TELEVISIONS14 MONTHS WARRANTY",vision,32,smart
Vitron HTC4068S - 40'' Inch Frameless SMART Android HD TV,(1),"KSh 20,399",Vitron HTC4068S - 40 Inch Frameless SMART Android HD TV,vitron,40,smart
"Hisense 32 Inch, FRAMELESS, SMART TV Full HD With NETFLIX,YOUTUBE",(0),"KSh 19,599","Hisense 32 Inch, FRAMELESS, SMART TV Full HD With NETFLIX,YOUTUBE",hisense,32,smart
"GLD 43 Inch Full HD Smart TV Android LED Television with 12 Months Warranty(LE4300R1T2- SA) Full HD 1080P, USB 2-HDMI 3,AV Input,VGA,TV Technology-Netflix Youtube",(0),"KSh 21,199","GLD 43 Inch Full HD Smart TV Android LED Television with 12 Months WarrantyLE4300R1T2- SA Full HD 1080P, USB 2-HDMI 3,AV Input,VGA,TV Technology-Netflix Youtube",vision,43,smart
TCL 65C745 65'' QLED Gaming TV UHD 4K HDR (2023) Model,(0),"KSh 151,500",TCL 65C745 65 QLED Gaming TV UHD 4K HDR 2023 Model,tcl,65,Unknown Type
"Samsung 32"" Inch Smart HD TELEVISION Series 5 Inbuilt WIFI,USB,HDMI,DECODER",(0),"KSh 30,999","Samsung 32 Inch Smart HD TELEVISION Series 5 Inbuilt WIFI,USB,HDMI,DECODER",vision,32,smart
"Vitron 22""inches,LED DIGITAL,HD -USB AND HDMI CONNECTIVITY",(0),"KSh 7,988","Vitron 22inches,LED DIGITAL,HD -USB AND HDMI CONNECTIVITY",vitron,22,digital
"GLAZE 32"" INCHES FULL HD SMART ANDROID FRAMELESS TV-USB/HDMI/VGA-YOUTUBE/NETFLIX/INBUILD WIFI+FREE AERIAL",(0),"KSh 12,888",GLAZE 32 INCHES FULL HD SMART ANDROID FRAMELESS TV-USBHDMIVGA-YOUTUBENETFLIXINBUILD WIFIFREE AERIAL,glaze,32,smart
"Samsung 55CU8000 55'' 4K CRYSTAL UHD SMART TV, NETFLIX, YOUTUBE-2023",(0),"KSh 74,999","Samsung 55CU8000 55 4K CRYSTAL UHD SMART TV, NETFLIX, YOUTUBE-2023",samsung,55,smart
Hisense 55A6H 55'' Inches Smart UHD 4K HDR Frameless LED TV,(0),"KSh 57,999",Hisense 55A6H 55 Inches Smart UHD 4K HDR Frameless LED TV,hisense,55,smart
"Skyworth 32"" Inches FRAMELESS Smart Android TV Netflix Youtube TELEVISION",(0),"KSh 20,999",Skyworth 32 Inches FRAMELESS Smart Android TV Netflix Youtube TELEVISION,vision,32,smart
"CTC CT-22 - 22"" Digital HD LED TV - Black",(0),"KSh 7,500",CTC CT-22 - 22 Digital HD LED TV - Black,Unknown,22,digital
Hisense 50A6HKEN 50''A6 Series Inches Smart UHD 4K HDR Frameless LED TV (2023),(1),"KSh 46,900",Hisense 50A6HKEN 50A6 Series Inches Smart UHD 4K HDR Frameless LED TV 2023,hisense,50,smart
"VITRON 43"" Inch FRAMELESS Smart Android TV Netflix INBUILT DECODER",(0),"KSh 21,600",VITRON 43 Inch FRAMELESS Smart Android TV Netflix INBUILT DECODER,vitron,43,smart
[BEST BUNDLE] Vitron HTC4068S - 40'' Inch Frameless SMART Android HD TV + GIFTS,(0),"KSh 20,999",BEST BUNDLE Vitron HTC4068S - 40 Inch Frameless SMART Android HD TV  GIFTS,vitron,40,smart
Samsung 43″ T5300 Smart Full HD TV – 43T5300,(0),"KSh 38,499",Samsung 43 T5300 Smart Full HD TV  43T5300,samsung,43,smart
TCL 50″ 50C645 Android Qled 4K Ultra HD LED Television+2 YEARS WARRANTY,(0),"KSh 58,999",TCL 50 50C645 Android Qled 4K Ultra HD LED Television2 YEARS WARRANTY,tcl,50,Unknown Type
"Sony 65'' 4K ULTRA HD SMART TV, 4K X-REALITY, HDR X7",(0),"KSh 121,500","Sony 65 4K ULTRA HD SMART TV, 4K X-REALITY, HDR X7",sony,65,smart
"Vitron HTC3200S,Frameless 32Inch Smart Android Television,Netflix,Youtube",(0),"KSh 18,000","Vitron HTC3200S,Frameless 32Inch Smart Android Television,Netflix,Youtube",vitron,32,smart
"CTC 19"" INCHES LED DIGITAL TV-FREE TO AIR CHANNELS-USB/HDMI/VGA Black 19 inch with free Aerial, mount, and extension cable",(1),"KSh 7,999","CTC 19 INCHES LED DIGITAL TV-FREE TO AIR CHANNELS-USBHDMIVGA Black 19 inch with free Aerial, mount, and extension cable",Unknown,19,digital
CTC 24 Inch Digital LED TV AC/DC Clear Images...,(0),"KSh 9,799",CTC 24 Inch Digital LED TV ACDC Clear Images...,Unknown,24,digital
"Vitron 32"" Inch ,Frameless With Netflix,Youtube Smart Android Tv+ GIFTS",(1),"KSh 14,999","Vitron 32 Inch ,Frameless With Netflix,Youtube Smart Android Tv GIFTS",vitron,32,smart
"Hisense 58” 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",(0),"KSh 90,100","Hisense 58 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",hisense,,smart
"Skyworth 43 inch  FULL HD ANDROID TV, FRAMELESS, INFINITY SCREEEN;NETFLIX ,YOUTUBE with inbuilt decoder",(0),"KSh 34,999","Skyworth 43 inch  FULL HD ANDROID TV, FRAMELESS, INFINITY SCREEENNETFLIX ,YOUTUBE with inbuilt decoder",skyworth,43,Unknown Type
"CTC 24""inches,LED DIGITAL,HD -USB AND HDMI CONNECTIVITY WITH FREE WALLL BRACKET",(0),"KSh 8,599","CTC 24inches,LED DIGITAL,HD -USB AND HDMI CONNECTIVITY WITH FREE WALLL BRACKET",Unknown,24,digital
"Royal LE3200D2-SA 32 Inch FRAMELESS Smart Android TV,Netflix Youtube",(0),"KSh 14,499","Royal LE3200D2-SA 32 Inch FRAMELESS Smart Android TV,Netflix Youtube",Unknown,32,smart
"Vitron 75"" 4K UHD LATEST ANDROID TV,FRAMELESS,WI-FI,NETFLIX,YOUTUBE,4K HDR-HTC7588USWO",(0),"KSh 104,590","Vitron 75 4K UHD LATEST ANDROID TV,FRAMELESS,WI-FI,NETFLIX,YOUTUBE,4K HDR-HTC7588USWO",vitron,75,Unknown Type
"Vitron 24""inches Digital Tv Inbuilt Decoder-USB/HDMI Ports AC/DC",(0),"KSh 10,999",Vitron 24inches Digital Tv Inbuilt Decoder-USBHDMI Ports ACDC,vitron,24,digital
Hisense 43A4HKEN 43'' Inch Smart Frameless A4 Full HD LED TV (2022),(0),"KSh 43,500",Hisense 43A4HKEN 43 Inch Smart Frameless A4 Full HD LED TV 2022,hisense,43,smart
"Skyworth 50G3A, 50'' SMART 4K UHD ANDROID TV,FRAMELESS,WI-FI,HDR,NETFLIX-",(0),"KSh 45,999","Skyworth 50G3A, 50 SMART 4K UHD ANDROID TV,FRAMELESS,WI-FI,HDR,NETFLIX-",skyworth,50,smart
"SKYWORTH 43 INCH, FULL HD, BLUETOOTH, FRAMELESS GOOGLE TV",(0),"KSh 32,500","SKYWORTH 43 INCH, FULL HD, BLUETOOTH, FRAMELESS GOOGLE TV",skyworth,43,Unknown Type
"Amtec 24 Inch, Digital LED TV - HDMI,USB PORT",(0),"KSh 7,797","Amtec 24 Inch, Digital LED TV - HDMI,USB PORT",amtec,24,digital
"Gld 32 led tv with a new feature ""bluetooth"" the tv is a modern and classic with a 4k HD enabled and   clear resolution digital tv  enjoy our new gld tv with a warrant 2yrs",(1),"KSh 14,400",Gld 32 led tv with a new feature bluetooth the tv is a modern and classic with a 4k HD enabled and   clear resolution digital tv  enjoy our new gld tv with a warrant 2yrs,gld,32,digital
"CTC 26"" Inches,HD LED Digital TV,AC/DC,USB+HDMI+INBUILT DECODER",(1),"KSh 10,000","CTC 26 Inches,HD LED Digital TV,ACDC,USBHDMIINBUILT DECODER",Unknown,26,digital
"TCL 50” FRAMELESS 4K ULTRA HD ANDROID TV, VOICE CONTROL 50P725 TELEVISION",(0),"KSh 48,999","TCL 50 FRAMELESS 4K ULTRA HD ANDROID TV, VOICE CONTROL 50P725 TELEVISION",tcl,50,Unknown Type
"STAR X 22"" Inch Digital LED TV FULL SCREEN DVBt2 Clear Motion Pictures+INBUILT DECODER",(0),"KSh 8,499",STAR X 22 Inch Digital LED TV FULL SCREEN DVBt2 Clear Motion PicturesINBUILT DECODER,Unknown,22,digital
【SPECIAL OFFER】Vitron 43 inch Smart TV Android Television Full HD Frameless TV with Netflix Youtube Television 1G+8G WITH FREE WALL MOUNTING 1 YEAR WARRANTY,(0),"KSh 22,550",SPECIAL OFFERVitron 43 inch Smart TV Android Television Full HD Frameless TV with Netflix Youtube Television 1G8G WITH FREE WALL MOUNTING 1 YEAR WARRANTY,vitron,43,smart
Samsung 85 Inch 4K NEO QLED QA85QN90CAU TV,(0),"KSh 625,000",Samsung 85 Inch 4K NEO QLED QA85QN90CAU TV,samsung,85,Unknown Type
Hisense 32 Inch FRAMELESS Digital HD LED TV,(0),"KSh 16,999",Hisense 32 Inch FRAMELESS Digital HD LED TV,hisense,32,digital
SYINIX S65 SERIES  43 INCH SMART TV,(0),"KSh 26,500",SYINIX S65 SERIES  43 INCH SMART TV,syinix,43,smart
"Vision Plus 50"" Frameless 4K UHD Smart Android TV,WIFI,NETFLIX",(0),"KSh 39,999","Vision Plus 50 Frameless 4K UHD Smart Android TV,WIFI,NETFLIX",vision,50,smart
"Vitron HTC3200S,32 Inch Frameless Smart Android TV,InbuiltDecoder Netflix,Appstore+14 MONTHS WARRANTY",(0),"KSh 13,799","Vitron HTC3200S,32 Inch Frameless Smart Android TV,InbuiltDecoder Netflix,Appstore14 MONTHS WARRANTY",vitron,32,smart
TCL 75P635 75'' Smart UHD 4K With HDR Google TV Frameless - Free TV Guard+ Wall Mount + 32GB F/Drive,(0),"KSh 133,990",TCL 75P635 75 Smart UHD 4K With HDR Google TV Frameless - Free TV Guard Wall Mount  32GB FDrive,tcl,32,smart
50 inch LG 50UP7550 - UHD 4K - ACTIVE HDR - IPS DISPLAY - Smart Digital TV - Black,(1),"KSh 68,999",50 inch LG 50UP7550 - UHD 4K - ACTIVE HDR - IPS DISPLAY - Smart Digital TV - Black,lg,50,smart
*Skyworth 43 inches Smart Android TV  4KUHD,(0),"KSh 35,000",Skyworth 43 inches Smart Android TV  4KUHD,skyworth,43,smart
"Royal 32"" BLACK HD LED Digital Flat Screen TV",(0),"KSh 14,999",Royal 32 BLACK HD LED Digital Flat Screen TV,Unknown,32,digital
Vision Plus VP8832SF - 32″ Frameless Smart Android TV,(0),"KSh 13,995",Vision Plus VP8832SF - 32 Frameless Smart Android TV,vision,32,smart
"Skyworth 32"" Inches FRAMELESS Smart Android TV,USB,HDMI,CHROMECAST+1 YEAR WARRANTY",(0),"KSh 23,990","Skyworth 32 Inches FRAMELESS Smart Android TV,USB,HDMI,CHROMECAST1 YEAR WARRANTY",skyworth,32,smart
"RESTOCKED Vitron HTC3200S 32"" Smart Frameless Android LED TV (1YR WRTY) Good quality and clear picture",(0),"KSh 15,299",RESTOCKED Vitron HTC3200S 32 Smart Frameless Android LED TV 1YR WRTY Good quality and clear picture,vitron,32,smart
"VITRON HTC3200S, 32"" INCH ,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+6 FREE GIFTS",(2),"KSh 15,499","VITRON HTC3200S, 32 INCH ,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY6 FREE GIFTS",vitron,32,smart
Samsung 65″ Q60C QLED 4K Smart TV (2023) – 65Q60C,(0),"KSh 156,999",Samsung 65 Q60C QLED 4K Smart TV 2023  65Q60C,samsung,65,smart
"SARDIN 32"" Digital HD LED TELEVISION V32D1 TV BLACK 32 INCHES",(0),"KSh 11,499",SARDIN 32 Digital HD LED TELEVISION V32D1 TV BLACK 32 INCHES,vision,32,digital
50 inch LG Smart UHD 4K LED TV - 50UP7550,(1),"KSh 68,999",50 inch LG Smart UHD 4K LED TV - 50UP7550,lg,50,smart
"STAR X HD 22” Inches,LED Digital TV -USB And HDMI CONNECTIVITY",(0),"KSh 8,499","STAR X HD 22 Inches,LED Digital TV -USB And HDMI CONNECTIVITY",Unknown,22,digital
"Hisense 32"" Inch-aA4 SERIES- Frameless Smart & Digital TV, Decoder- Inbuilt",(0),"KSh 21,500","Hisense 32 Inch-aA4 SERIES- Frameless Smart  Digital TV, Decoder- Inbuilt",hisense,32,smart
